anime_id,type,episodes,source,rating,start_year,start_season,demographics
49721,tv,12,Non-Original,pg_13,2022,winter,Shounen
4280,movie,1,Non-Original,r,2008,spring,None
31490,movie,1,Non-Original,pg_13,2016,summer,Shounen
36474,tv,24,Non-Original,r,2018,fall,None
1827,tv,26,Non-Original,pg_13,2007,spring,None
4477,tv,11,Non-Original,pg_13,2008,fall,Josei
36896,movie,1,Non-Original,pg_13,2018,summer,Shounen
387,tv,13,Non-Original,pg_13,2002,fall,None
40729,tv,13,original,r,2021,spring,None
19111,tv,13,Non-Original,pg_13,2014,spring,None
137,ova,8,Non-Original,pg_13,2002,winter,Shounen
39597,tv,12,Non-Original,r,2019,fall,None
22961,ova,1,Non-Original,pg_13,2014,fall,None
2924,tv,12,Non-Original,pg_13,2007,fall,None
202,tv,26,original,pg_13,2003,winter,None
239,tv,24,Non-Original,r,2004,fall,None
530,tv,46,Non-Original,pg_13,1992,spring,Shoujo
846,tv,26,Non-Original,pg_13,2006,spring,Shounen
40221,tv,13,Non-Original,pg_13,2020,spring,None
31765,movie,1,original,r+,2017,winter,None
28677,tv,12,Non-Original,pg_13,2015,spring,Shounen
38080,tv,13,Non-Original,pg_13,2019,spring,Shounen
34902,tv,12,Non-Original,pg_13,2017,summer,Shounen
13331,tv,12,Non-Original,r+,2012,fall,Seinen
31704,ova,1,Non-Original,r,2015,fall,Seinen
597,movie,1,Non-Original,g,2002,summer,None
21405,tv,12,Non-Original,pg_13,2014,spring,Seinen
37379,tv,24,Non-Original,pg_13,2019,fall,Josei
16,tv,24,Non-Original,pg_13,2005,spring,Josei
43523,tv,12,Non-Original,pg_13,2021,summer,None
6956,tv,13,Non-Original,pg_13,2010,spring,Seinen
13667,movie,1,Non-Original,pg_13,2012,summer,Shounen
9919,tv,25,Non-Original,pg_13,2011,spring,Shounen
20159,special,4,Non-Original,pg,2013,fall,Kids
3091,tv,13,Non-Original,pg_13,2008,spring,Seinen
3785,movie,1,original,pg_13,2012,fall,None
372,movie,1,Non-Original,pg,2000,summer,Shoujo
1430,movie,1,Non-Original,pg_13,1979,fall,Seinen
40397,tv,12,Non-Original,pg_13,2020,fall,Shounen
24277,tv,24,Non-Original,pg_13,2014,fall,Shounen
23321,tv,25,Non-Original,pg_13,2014,fall,None
31772,special,6,Non-Original,r,2015,fall,Seinen
33502,tv,12,Non-Original,pg_13,2017,spring,None
3167,ona,6,original,pg_13,2008,summer,None
317,movie,1,Non-Original,pg_13,2005,summer,None
22265,tv,13,original,pg_13,2014,summer,None
21877,tv,12,Non-Original,pg_13,2018,summer,Seinen
71,tv,24,Non-Original,r,2002,winter,None
187,movie,1,Non-Original,pg_13,2001,winter,Seinen
18671,tv,12,Non-Original,pg_13,2014,winter,None
32542,tv,12,Non-Original,pg_13,2016,spring,Seinen
12431,tv,99,Non-Original,pg_13,2012,spring,Seinen
38349,ova,3,Non-Original,pg_13,2019,winter,None
265,ova,1,Non-Original,pg_13,2003,summer,Shounen
5530,tv,25,Non-Original,pg_13,2009,spring,Shounen
39575,tv,12,Non-Original,pg_13,2020,winter,None
226,tv,13,Non-Original,r+,2004,summer,Seinen
10049,tv,24,Non-Original,pg_13,2011,summer,Shounen
11111,tv,12,Non-Original,r,2012,winter,None
37141,tv,13,Non-Original,pg_13,2018,summer,Shounen
15,tv,145,Non-Original,pg_13,2005,spring,Shounen
28957,movie,1,Non-Original,pg_13,2015,spring,Seinen
10012,ova,12,Non-Original,pg_13,2011,summer,None
17389,tv,39,Non-Original,r,2013,summer,Seinen
24765,tv,12,Non-Original,r,2015,summer,None
28249,tv,25,Non-Original,r,2015,spring,Shounen
6421,special,4,Non-Original,pg_13,2009,summer,Shounen
30370,ova,3,Non-Original,pg_13,2015,summer,Shoujo
22199,tv,24,Non-Original,r,2014,summer,Shounen
10218,movie,1,Non-Original,r+,2012,winter,Seinen
8408,special,2,Non-Original,r,2010,summer,None
15059,tv,14,Non-Original,pg_13,2012,fall,Seinen
6007,ova,1,Non-Original,pg_13,2009,spring,None
12403,tv,12,Non-Original,pg_13,2012,summer,None
2952,ova,1,Non-Original,pg_13,2009,spring,None
26243,tv,12,Non-Original,r,2015,spring,Shounen
440,tv,39,original,pg_13,1997,spring,Shoujo
31764,tv,13,Non-Original,r,2016,summer,None
5941,tv,50,Non-Original,pg_13,2009,spring,Shounen
40174,tv,12,original,r,2021,spring,None
543,movie,1,Non-Original,r,2000,summer,None
2104,tv,26,Non-Original,pg_13,2007,spring,Shounen
10029,movie,1,Non-Original,g,2011,summer,Shoujo
721,tv,38,original,pg_13,2002,summer,None
6347,tv,13,Non-Original,pg_13,2010,winter,None
21843,tv,12,Non-Original,r,2014,fall,None
9941,tv,25,original,pg_13,2011,spring,None
11123,tv,12,Non-Original,pg_13,2011,fall,None
34134,tv,12,Non-Original,r,2019,spring,Seinen
210,tv,161,Non-Original,r+,1989,spring,Shounen
49909,ona,10,Non-Original,pg_13,2022,winter,Seinen
14227,tv,13,Non-Original,pg_13,2012,fall,Shoujo
6862,special,1,Non-Original,pg_13,2010,winter,None
15451,tv,12,Non-Original,r+,2013,summer,None
323,tv,13,original,r+,2004,winter,None
39570,tv,9,Non-Original,pg_13,2019,fall,Seinen
322,tv,12,Non-Original,r,2005,fall,Josei
21339,movie,1,original,r,2015,winter,None
34914,tv,12,Non-Original,pg_13,2017,summer,None
24687,special,1,Non-Original,pg_13,2014,summer,Seinen
528,movie,1,Non-Original,pg,1998,summer,Kids
31715,special,1,Non-Original,pg_13,2016,winter,Seinen
36038,ona,10,Non-Original,pg_13,2017,fall,None
1142,tv,12,Non-Original,pg_13,2006,summer,Josei
35363,special,1,Non-Original,pg_13,2017,summer,None
41433,tv,12,original,r,2020,fall,None
44931,ova,1,Non-Original,pg_13,2021,summer,Shounen
8675,tv,13,Non-Original,r,2010,summer,Shounen
37078,ona,3,Non-Original,pg_13,2018,spring,None
4789,tv,12,Non-Original,pg_13,2008,fall,None
135,tv,75,Non-Original,pg_13,2001,fall,Shounen
150,tv,50,original,r,2005,fall,None
22,tv,178,Non-Original,pg_13,2001,fall,Shounen
31953,tv,12,Non-Original,pg_13,2016,summer,None
44055,tv,12,Non-Original,pg_13,2022,winter,None
38790,tv,12,Non-Original,pg_13,2020,winter,None
18617,movie,1,original,pg_13,2015,fall,None
8937,tv,24,Non-Original,r,2010,fall,None
1571,tv,25,Non-Original,pg_13,2006,fall,Shoujo
4106,movie,1,Non-Original,pg_13,2010,spring,Shounen
10620,tv,26,Non-Original,r+,2011,fall,Shounen
2593,movie,1,Non-Original,r,2007,fall,None
24997,movie,1,original,pg_13,2015,spring,None
10161,tv,11,Non-Original,r,2011,summer,None
18661,ova,2,Non-Original,pg_13,2013,summer,Shoujo
627,tv,26,Non-Original,pg_13,2004,fall,Shounen
20847,tv,13,Non-Original,r,2014,winter,Shounen
4814,tv,12,Non-Original,pg_13,2008,fall,None
33988,tv,12,Non-Original,pg_13,2017,winter,Seinen
35972,tv,51,Non-Original,pg_13,2018,fall,Shounen
30296,tv,12,Non-Original,r,2015,fall,None
33253,tv,13,Non-Original,r,2016,fall,Seinen
270,tv,13,Non-Original,r,2001,fall,Seinen
38659,tv,12,Non-Original,r,2019,fall,None
31174,tv,25,original,r,2015,fall,None
19489,movie,1,original,pg,2015,fall,None
2685,ova,3,Non-Original,r,2007,fall,Shounen
12031,tv,38,Non-Original,r,2012,summer,Seinen
532,tv,38,Non-Original,pg_13,1994,spring,Shoujo
1254,tv,114,Non-Original,pg_13,1986,fall,Shounen
17729,tv,13,Non-Original,r+,2014,fall,None
42351,tv,12,Non-Original,pg_13,2021,fall,None
40730,ona,11,Non-Original,pg_13,2020,fall,None
18753,ova,1,Non-Original,pg_13,2013,summer,None
38450,ona,8,Non-Original,r,2019,summer,None
32366,ova,2,Non-Original,pg_13,2016,summer,None
1365,movie,1,Non-Original,pg_13,2002,spring,Shounen
468,movie,1,Non-Original,r,2004,winter,None
9926,tv,12,Non-Original,pg_13,2011,spring,None
2787,tv,24,Non-Original,pg_13,2007,fall,None
93,tv,50,original,r,2002,fall,None
22147,tv,13,Non-Original,pg_13,2014,fall,None
21659,special,2,original,r,2014,summer,None
40615,movie,1,Non-Original,pg_13,2020,summer,None
47194,tv,25,Non-Original,r,2022,spring,Shounen
22101,tv,12,Non-Original,pg_13,2014,spring,Shoujo
13535,tv,13,Non-Original,pg_13,2012,summer,Shounen
5231,tv,127,Non-Original,g,2008,fall,Shounen
10793,tv,22,original,r,2011,fall,None
23277,tv,12,Non-Original,pg_13,2015,winter,None
5028,tv,25,Non-Original,pg_13,2009,winter,Shounen
31051,special,1,Non-Original,pg_13,2015,fall,Shounen
34561,tv,22,original,r,2017,spring,None
16904,movie,1,original,pg_13,2014,summer,None
20785,tv,26,Non-Original,pg_13,2014,spring,None
1594,tv,26,original,r,2006,fall,None
5678,tv,24,Non-Original,pg_13,2009,fall,None
3572,tv,25,original,pg_13,2008,spring,None
32268,ona,12,Non-Original,r,2016,winter,None
35677,movie,1,Non-Original,pg_13,2018,spring,None
9062,special,2,original,pg_13,2010,fall,None
228,tv,26,original,r,2005,fall,None
430,movie,1,Non-Original,r,2005,summer,Shounen
10495,tv,12,Non-Original,pg_13,2011,summer,None
30279,tv,12,Non-Original,pg_13,2015,fall,None
4472,ova,1,Non-Original,pg_13,2008,summer,None
37349,tv,12,Non-Original,r,2018,fall,None
34537,movie,1,Non-Original,r+,2017,spring,None
8142,movie,1,Non-Original,pg_13,2010,summer,None
31098,tv,13,Non-Original,pg_13,2016,spring,Shounen
24703,tv,12,Non-Original,r+,2015,spring,None
7465,movie,1,original,pg_13,2010,winter,None
39808,tv,12,Non-Original,pg_13,2021,winter,Seinen
558,tv,26,Non-Original,pg_13,2006,winter,Shounen
20031,tv,12,Non-Original,pg_13,2014,winter,Seinen
27991,tv,13,original,pg_13,2015,fall,None
11737,movie,1,Non-Original,pg_13,2012,fall,Shounen
37976,tv,12,original,r,2018,fall,None
15315,tv,10,Non-Original,pg_13,2013,winter,None
7647,tv,13,Non-Original,pg_13,2010,spring,Seinen
5781,ova,13,original,r+,2009,spring,None
14467,tv,13,original,pg_13,2012,fall,None
6171,ova,13,Non-Original,pg_13,2009,spring,Shounen
12893,special,6,Non-Original,pg_13,2012,spring,Shounen
10790,tv,10,Non-Original,r,2012,spring,None
5365,movie,1,original,g,2008,spring,None
27663,tv,25,Non-Original,pg_13,2015,spring,Shounen
1842,tv,26,Non-Original,pg_13,2007,winter,Shounen
21185,tv,25,Non-Original,pg_13,2014,spring,Shounen
874,tv,51,original,pg,2001,spring,Shounen
30694,tv,131,Non-Original,pg_13,2015,summer,Shounen
6336,ova,7,Non-Original,pg_13,2010,winter,None
40540,tv,11,Non-Original,r,2020,summer,None
1566,special,1,Non-Original,r,2006,summer,Seinen
41120,tv,11,Non-Original,pg_13,2020,spring,None
9734,special,1,original,pg_13,2011,winter,None
19775,tv,12,Non-Original,r,2014,spring,Seinen
38145,tv,12,Non-Original,pg_13,2019,winter,None
41587,tv,25,Non-Original,pg_13,2021,spring,Shounen
36904,ona,10,Non-Original,pg_13,2018,spring,None
22777,tv,61,Non-Original,pg_13,2014,spring,Shounen
24405,tv,73,Non-Original,pg_13,2014,fall,Shounen
40571,tv,12,Non-Original,pg_13,2020,fall,None
50612,special,1,Non-Original,pg_13,2022,summer,Shounen
355,tv,24,Non-Original,pg_13,2005,fall,None
267,tv,26,Non-Original,r,2003,fall,Seinen
48849,tv,12,original,pg_13,2021,summer,None
3228,tv,13,Non-Original,r,2008,winter,Shounen
12029,ova,26,original,pg_13,2012,spring,None
97,tv,26,original,pg_13,2003,spring,None
40010,tv,12,Non-Original,r+,2020,winter,None
9074,tv,13,Non-Original,pg_13,2010,fall,Seinen
7592,tv,24,Non-Original,pg_13,2010,summer,Shounen
14807,movie,1,Non-Original,r,2013,summer,Seinen
1562,tv,25,Non-Original,pg_13,2006,fall,Shoujo
3470,tv,24,Non-Original,pg_13,2008,spring,Shoujo
481,tv,224,Non-Original,pg_13,2000,spring,Shounen
37515,movie,1,Non-Original,r,2019,winter,None
38731,tv,52,Non-Original,pg_13,2019,spring,Shounen
36286,movie,1,Non-Original,pg_13,2018,fall,None
2994,special,2,Non-Original,r,2007,summer,Shounen
14289,tv,13,Non-Original,pg_13,2012,fall,Shoujo
40907,tv,12,Non-Original,pg_13,2021,winter,Shounen
90,tv,49,original,pg_13,1995,spring,None
18245,tv,13,Non-Original,pg_13,2013,fall,None
43439,tv,13,Non-Original,pg_13,2021,spring,Seinen
570,movie,1,Non-Original,r,2000,spring,None
38555,tv,12,Non-Original,pg_13,2020,spring,Shoujo
8247,movie,1,Non-Original,pg_13,2010,fall,Shounen
3701,tv,12,original,r+,2008,spring,None
996,tv,34,Non-Original,pg_13,1996,spring,Shoujo
60,tv,24,Non-Original,r,2003,fall,Shounen
7655,tv,25,Non-Original,pg_13,2010,spring,Shounen
37956,tv,12,Non-Original,pg_13,2019,winter,Shoujo
400,tv,24,Non-Original,r+,1998,winter,None
857,tv,25,Non-Original,r+,2006,spring,Shounen
38414,movie,1,Non-Original,pg_13,2019,fall,None
731,Non-Original,1,Non-Original,g,2003,fall,None
3226,tv,26,Non-Original,pg_13,2008,winter,Shounen
40454,tv,12,Non-Original,pg_13,2020,fall,None
21327,tv,12,Non-Original,pg_13,2014,spring,Shounen
1840,tv,12,Non-Original,pg_13,2007,summer,None
740,tv,43,Non-Original,pg_13,1993,spring,Shoujo
33731,tv,12,Non-Original,pg_13,2017,winter,Shounen
1281,tv,19,original,pg_13,2000,fall,None
9130,ova,13,Non-Original,pg_13,2011,winter,Shounen
41488,tv,12,Non-Original,pg_13,2021,spring,Shounen
32370,tv,13,Non-Original,r,2016,summer,Shounen
11319,tv,12,Non-Original,pg_13,2012,winter,None
18119,tv,13,Non-Original,pg_13,2013,summer,Seinen
114,tv,26,Non-Original,pg_13,2003,fall,Shounen
20651,ova,1,Non-Original,pg_13,2014,winter,Shoujo
3092,tv,12,Non-Original,pg_13,2008,spring,None
36470,tv,13,original,pg_13,2018,spring,None
37985,ona,10,Non-Original,pg_13,2019,spring,None
8086,tv,24,Non-Original,r,2010,summer,Shounen
10119,ova,8,Non-Original,r,2011,spring,Shounen
4087,tv,22,original,r,2008,fall,None
31592,tv,47,Non-Original,pg,2015,fall,Kids
28755,movie,1,Non-Original,pg_13,2015,summer,Shounen
153,tv,45,Non-Original,pg_13,2002,spring,None
15117,ova,2,Non-Original,pg_13,2012,fall,Shounen
2164,tv,26,original,g,2007,spring,None
16011,tv,24,Non-Original,pg_13,2013,fall,None
25517,tv,24,Non-Original,pg_13,2014,fall,Shounen
6573,tv,12,original,r,2009,fall,None
11617,tv,12,Non-Original,r+,2012,winter,None
27633,special,6,Non-Original,pg_13,2014,summer,None
401,ova,2,Non-Original,r,2001,fall,Shounen
14131,tv,12,original,pg_13,2012,fall,None
25015,movie,1,Non-Original,pg_13,2015,winter,None
23281,tv,11,original,r,2014,fall,None
22097,ova,5,Non-Original,pg_13,2014,spring,Shounen
32828,tv,12,Non-Original,pg_13,2016,summer,Seinen
35240,tv,12,original,r,2017,summer,None
8407,tv,12,Non-Original,pg_13,2010,fall,Shounen
6945,special,1,Non-Original,pg_13,2008,summer,None
122,tv,52,Non-Original,pg_13,2002,spring,Shoujo
31580,tv,13,Non-Original,r,2016,winter,Seinen
40496,tv,13,Non-Original,r,2020,summer,None
50360,special,1,Non-Original,r,2022,winter,None
3297,tv,13,Non-Original,g,2008,winter,Shounen
4725,tv,12,Non-Original,r,2008,fall,None
33071,ova,1,Non-Original,pg_13,2017,summer,Seinen
25161,special,1,Non-Original,pg_13,2014,summer,Shounen
31798,tv,12,original,pg_13,2016,spring,None
8740,ova,1,Non-Original,pg_13,2010,spring,Shounen
17909,tv,13,Non-Original,pg_13,2013,summer,None
985,special,1,Non-Original,pg_13,1993,winter,Shounen
42429,tv,10,Non-Original,pg_13,2022,spring,None
25303,ova,1,Non-Original,pg_13,2015,winter,Shounen
16524,tv,13,original,pg_13,2013,spring,None
38422,ova,3,Non-Original,pg_13,2019,winter,Seinen
81,ova,12,original,pg_13,1996,winter,None
48483,tv,12,Non-Original,pg_13,2021,fall,None
37984,tv,24,Non-Original,pg_13,2021,winter,None
59,tv,26,Non-Original,pg_13,2002,spring,Seinen
16916,special,1,Non-Original,pg_13,2013,winter,Shounen
13663,tv,12,Non-Original,r+,2012,fall,Shounen
29854,tv,26,Non-Original,pg_13,2015,summer,Shounen
22729,tv,12,original,r,2014,summer,None
15323,special,1,Non-Original,pg_13,2012,summer,Shounen
29787,tv,12,Non-Original,pg_13,2015,fall,None
949,ova,6,original,r+,1988,fall,Shounen
4654,tv,24,Non-Original,r,2008,fall,None
25183,tv,12,Non-Original,r,2015,summer,Seinen
1364,movie,1,Non-Original,pg_13,2001,spring,Shounen
24893,tv,12,Non-Original,r,2015,spring,Seinen
27787,tv,12,Non-Original,pg_13,2015,spring,Shounen
42361,tv,12,Non-Original,pg_13,2021,spring,None
2154,movie,1,Non-Original,r,2006,fall,None
43609,ova,1,Non-Original,pg_13,2021,spring,Seinen
12291,tv,12,Non-Original,pg_13,2012,spring,None
10357,tv,12,Non-Original,pg_13,2012,summer,None
4835,movie,1,Non-Original,pg_13,2008,fall,Shounen
967,tv,109,Non-Original,r,1984,fall,Shounen
44087,special,2,Non-Original,pg_13,2021,winter,Shounen
33506,tv,12,Non-Original,pg_13,2017,winter,Shounen
36990,movie,1,Non-Original,pg_13,2018,summer,Seinen
40682,tv,26,Non-Original,r,2020,spring,Seinen
527,tv,276,Non-Original,pg,1997,spring,Kids
33191,ova,4,Non-Original,r,2017,summer,Shounen
15051,tv,13,Non-Original,pg_13,2013,winter,None
37033,ona,13,Non-Original,pg_13,2018,winter,None
37514,movie,1,Non-Original,r,2019,winter,None
37497,tv,13,original,pg_13,2018,fall,None
44940,tv,14,Non-Original,pg_13,2021,fall,Shounen
40620,tv,13,Non-Original,pg_13,2021,summer,None
42916,movie,1,Non-Original,pg_13,2021,fall,None
6372,movie,1,original,pg_13,2009,fall,None
18139,tv,21,Non-Original,g,2014,winter,Seinen
26213,special,1,original,pg_13,2015,winter,None
781,movie,1,Non-Original,pg_13,1999,spring,Shounen
534,tv,26,Non-Original,pg_13,1995,spring,None
451,movie,1,Non-Original,pg_13,2003,fall,Shounen
11013,tv,12,Non-Original,pg_13,2012,winter,Shounen
2963,tv,13,Non-Original,pg_13,2007,fall,None
37475,tv,12,Non-Original,pg_13,2018,fall,Shounen
658,tv,26,Non-Original,r,2005,fall,Seinen
10588,tv,25,Non-Original,pg_13,2011,fall,None
16934,special,1,Non-Original,pg_13,2013,spring,None
11433,tv,12,original,pg_13,2012,winter,None
6773,tv,24,Non-Original,pg_13,2011,fall,None
5460,movie,1,Non-Original,pg_13,2009,spring,Shounen
34100,movie,1,Non-Original,pg_13,2017,summer,None
8841,tv,12,Non-Original,r,2011,winter,None
47257,tv,12,Non-Original,pg_13,2021,summer,None
11739,tv,13,Non-Original,pg_13,2012,spring,Shounen
40215,ona,10,Non-Original,pg_13,2020,summer,None
4672,movie,1,Non-Original,r+,2008,summer,Seinen
18507,tv,12,original,pg_13,2013,summer,None
10067,special,1,original,pg_13,2010,fall,None
11113,special,4,Non-Original,pg_13,2011,fall,Josei
535,tv,26,Non-Original,pg_13,1996,spring,None
32979,tv,13,original,pg_13,2016,fall,None
7193,tv,12,Non-Original,r,2009,fall,Seinen
80,tv,43,original,pg_13,1979,spring,None
6864,ova,2,Non-Original,pg_13,2010,spring,Seinen
905,movie,1,Non-Original,pg_13,1995,winter,Shounen
1686,movie,1,Non-Original,pg_13,2006,fall,Shounen
26,tv,22,original,r+,2003,spring,None
240,tv,12,Non-Original,pg_13,2004,fall,None
6637,movie,1,original,pg_13,2010,winter,None
182,tv,26,original,pg_13,1996,spring,None
38472,tv,12,original,pg_13,2019,spring,None
145,tv,26,Non-Original,pg_13,1998,fall,Shoujo
47790,tv,12,Non-Original,pg_13,2021,fall,None
36704,tv,12,original,pg_13,2018,summer,None
33337,tv,12,Non-Original,pg_13,2017,winter,Seinen
41461,tv,12,Non-Original,r,2022,spring,None
28,tv,69,Non-Original,pg_13,2004,fall,Shounen
3731,tv,25,Non-Original,pg_13,2008,spring,Shoujo
1363,movie,1,Non-Original,pg_13,2000,spring,Shounen
35079,tv,12,Non-Original,r,2017,fall,None
34984,tv,12,Non-Original,pg_13,2018,winter,Seinen
21469,movie,1,Non-Original,pg,2014,summer,Kids
37932,ona,12,Non-Original,pg_13,2020,summer,None
37972,tv,12,original,pg_13,2019,fall,None
42625,tv,11,Non-Original,r,2021,summer,Seinen
31,movie,1,original,r,1997,winter,None
338,tv,40,Non-Original,pg_13,1979,fall,Shoujo
2026,tv,52,Non-Original,pg_13,2007,spring,Shounen
1699,tv,24,Non-Original,pg_13,2007,spring,None
177,tv,26,Non-Original,pg_13,2005,spring,Shounen
48553,tv,12,Non-Original,pg_13,2022,winter,None
1257,ova,13,Non-Original,pg_13,2002,fall,Shounen
2159,tv,25,Non-Original,pg_13,2007,spring,Seinen
31376,tv,12,Non-Original,pg_13,2016,spring,Shounen
33028,tv,11,Non-Original,r,2016,summer,None
38594,movie,1,original,pg_13,2019,spring,None
51096,tv,13,Non-Original,pg_13,2022,summer,None
19123,special,1,Non-Original,pg_13,2013,summer,Shounen
10460,tv,13,Non-Original,pg_13,2011,fall,Shounen
10589,movie,1,Non-Original,pg_13,2011,summer,Shounen
32673,tv,12,Non-Original,pg_13,2016,fall,Seinen
39555,ona,13,Non-Original,r,2020,spring,Shounen
24151,ova,2,Non-Original,pg_13,2014,summer,Shoujo
42250,tv,12,Non-Original,pg_13,2021,winter,None
4918,ova,2,Non-Original,pg_13,2009,winter,Seinen
464,movie,1,Non-Original,pg_13,2005,winter,Shounen
779,movie,1,Non-Original,pg_13,1997,spring,Shounen
28979,tv,12,Non-Original,r+,2015,summer,Shounen
9760,movie,1,original,pg_13,2011,spring,None
2889,movie,1,Non-Original,pg_13,2007,fall,Shounen
14345,tv,12,Non-Original,r,2012,fall,Seinen
30347,ova,2,Non-Original,pg_13,2015,spring,Shounen
12883,tv,12,original,pg_13,2012,spring,None
6467,movie,1,Non-Original,g,2010,spring,Shounen
34544,movie,1,original,r,2019,spring,None
10937,ova,6,Non-Original,r+,2015,winter,Shounen
6377,tv,13,Non-Original,r,2009,summer,Shounen
23777,movie,1,Non-Original,r,2015,spring,Shounen
4192,tv,25,Non-Original,pg_13,2009,spring,Shounen
2397,movie,1,original,pg,2000,winter,Kids
38409,ona,10,original,pg_13,2018,spring,None
30415,movie,1,Non-Original,pg_13,2015,fall,None
19703,tv,10,original,pg_13,2013,fall,None
30778,movie,1,Non-Original,pg_13,2017,spring,Shounen
13655,tv,26,Non-Original,pg_13,2012,fall,None
23251,tv,12,Non-Original,pg_13,2014,fall,Shounen
38816,movie,1,original,pg_13,2019,summer,None
20541,tv,12,Non-Original,pg_13,2014,winter,None
3712,tv,12,Non-Original,pg_13,2008,summer,None
9471,ova,2,Non-Original,pg_13,2011,winter,None
1023,ova,4,original,pg_13,2004,winter,None
25649,tv,12,Non-Original,pg_13,2015,summer,None
856,tv,26,Non-Original,r,2006,spring,None
962,tv,26,Non-Original,g,2006,spring,Shounen
45055,tv,12,Non-Original,pg_13,2021,fall,Shounen
23385,special,1,Non-Original,pg_13,2014,summer,None
2961,movie,1,original,pg,1999,winter,Kids
40908,tv,12,Non-Original,r,2021,winter,Shounen
4182,special,1,original,r,2008,winter,None
