anime_id,title,type,score,scored_by,status,episodes,source,members,favorites,rating,sfw,start_year,start_season,genres,demographics,studios
9220,Seikimatsu Occult Gakuin Specials,special,Average,4453,finished_airing,4,original,9981,1,r,True,2010,fall,Comedy,None,A-1 Pictures
30290,Fw:Hamatora,movie,High,1445,finished_airing,1,original,8582,6,g,True,2015,fall,Comedy,None,Lerche
1862,Strike Witches OVA,ova,Average,11429,finished_airing,1,original,25344,22,pg_13,True,2007,winter,Action,None,Gonzo
40022,Onii-chan Asa made Zutto Gyutte Shite!,ova,Average,2500,finished_airing,4,Non-Original,6501,36,rx,False,2020,winter,Hentai,None,Studio 1st
7774,"Shin Koihime†Musou: Gunyuu, Minami no Shima de Bakansu wo Suru no Koto - Ato, Porori mo Aru yo!",ova,Average,2959,finished_airing,1,Non-Original,7540,3,r+,True,2010,summer,Comedy,None,Doga Kobo
6979,Shukufuku no Campanella,tv,Average,11378,finished_airing,12,Non-Original,30116,27,r+,True,2010,summer,Adventure,None,AIC
6736,Mouryou no Hako: Chuuzenji Atsuko no Jikenbo - Hako no Yurei no Koto,special,Average,3401,finished_airing,1,Non-Original,6735,0,r,True,2009,spring,Mystery,Seinen,Madhouse
31157,ClassicaLoid,tv,Average,6580,finished_airing,25,original,24851,75,pg_13,True,2016,fall,Comedy,None,Sunrise
17681,Zettai Bouei Leviathan,tv,Average,10888,finished_airing,13,Non-Original,27093,34,pg_13,True,2013,spring,Comedy,None,Gonzo
10687,Saint Seiya: Legend of Sanctuary,movie,Average,16098,finished_airing,1,Non-Original,26095,33,pg_13,True,2014,spring,Adventure,Shounen,Toei Animation
34649,Soukyuu no Fafner: Dead Aggressor - The Beyond,movie,High,846,finished_airing,3,original,6666,11,pg_13,True,2019,spring,Action,None,Production I.G
1157,Final Fantasy: Unlimited,tv,Average,16043,finished_airing,25,Non-Original,34856,75,pg_13,True,2001,fall,Action,Shounen,Gonzo
37990,Gurazeni Season 2,tv,Average,2424,finished_airing,12,Non-Original,4451,3,pg_13,True,2018,fall,Comedy,Seinen,Studio Deen
6987,Aki-Sora,ova,Average,61727,finished_airing,1,Non-Original,110599,275,r+,True,2009,fall,Ecchi,Seinen,Hoods Entertainment
40031,Mugyutto! Black Clover,ona,Average,5680,finished_airing,8,Non-Original,14972,30,pg_13,True,2019,summer,Comedy,Shounen,DLE
12437,Yuri Seijin Naoko-san (2012),ova,Average,6080,finished_airing,1,Non-Original,12644,23,pg_13,True,2012,winter,Comedy,None,ufotable
35248,18if,tv,Average,19899,finished_airing,13,Non-Original,53365,105,r,True,2017,summer,Mystery,None,Gonzo
8367,Crayon Shin-chan Movie 16: Chou Arashi wo Yobu Kinpoko no Yuusha,movie,Average,2295,finished_airing,1,Non-Original,4124,3,g,True,2008,spring,Comedy,Seinen,Shin-Ei Animation
8394,Cyborg 009 (TV),tv,Average,1903,finished_airing,26,Non-Original,5878,13,pg_13,True,1968,spring,Action,Shounen,Toei Animation
17205,Cowboy Bebop: Ein no Natsuyasumi,special,Average,10794,finished_airing,1,original,25922,24,g,True,2012,fall,Comedy,None,Sunrise
34283,Nobunaga no Shinobi: Nobunaga to Minarai Shinobi,special,Average,2466,finished_airing,1,Non-Original,4687,1,pg_13,True,2016,winter,Comedy,None,TMS Entertainment
3036,Tobe! Isami,tv,High,662,finished_airing,50,original,2117,8,pg_13,True,1995,spring,Action,Shounen,Group TAC
22335,Teekyuu 3 Specials,special,Average,5014,finished_airing,2,Non-Original,9010,2,pg_13,True,2014,winter,Comedy,Shounen,MAPPA
3223,Kiddy Grade: Truth Dawn,movie,High,1191,finished_airing,1,original,4351,6,pg_13,True,2007,summer,Action,None,Gonzo
34800,Action Heroine Cheer Fruits,tv,Average,4138,finished_airing,12,original,13346,21,pg_13,True,2017,summer,Comedy,None,Diomedéa
2619,Spider Riders: Oracle no Yuusha-tachi,tv,Average,3870,finished_airing,26,Non-Original,8564,24,pg,True,2006,spring,Action,None,Bee Train
36755,Juvenile Pornography The Animation,ova,Average,5002,finished_airing,1,Non-Original,9784,36,rx,False,2017,fall,Hentai,None,Office Takeout
2429,Unico: Mahou no Shima e,movie,High,1245,finished_airing,1,Non-Original,2783,15,g,True,1983,summer,Adventure,Kids,Madhouse
5583,Sonic: Night of the WereHog,ona,Average,5168,finished_airing,1,Non-Original,7987,13,g,True,2008,fall,Action,None,Marza Animation Planet
10260,Eiyuu Densetsu: Sora no Kiseki The Animation,ova,Average,5165,finished_airing,2,Non-Original,15623,35,pg_13,True,2011,fall,Action,None,Kinema Citrus
22835,Himegoto,tv,Average,54942,finished_airing,13,Non-Original,114034,311,pg_13,True,2014,summer,Comedy,None,Asahi Production
14629,Starship Troopers: Invasion,movie,Average,2907,finished_airing,1,Non-Original,5423,5,r+,True,2012,summer,Action,None,Sola Digital Arts
928,Transformers Galaxy Force,tv,Average,3002,finished_airing,52,Non-Original,5592,23,pg_13,True,2005,winter,Adventure,Shounen,Gonzo
8423,Ookiku Furikabutte: Natsu no Scorebook,ova,High,1039,finished_airing,2,Non-Original,3784,2,g,True,2010,winter,Comedy,None,A-1 Pictures
2571,Mitsubachi Maya no Bouken,tv,Average,4964,finished_airing,52,Non-Original,8803,30,g,True,1975,spring,Adventure,Kids,Nippon Animation
1780,Choukou Tenshi Escalayer,ova,Average,4467,finished_airing,3,Non-Original,10446,32,rx,False,2002,summer,Hentai,None,Chaos Project
36492,Road to You,ona,Average,3096,finished_airing,3,original,10859,15,g,True,2017,fall,Drama,None,Sunrise
16928,Hiiro no Kakera: Totsugeki! Tonari no Ikemenzu,ova,Average,2557,finished_airing,1,Non-Original,7871,10,pg_13,True,2013,winter,Comedy,Shoujo,Studio Deen
29758,Taboo Tattoo,tv,Average,117915,finished_airing,12,Non-Original,261681,219,r,True,2016,summer,Action,Seinen,J.C.Staff
41223,Shi Yi Chang An: Mingyue Jishi You,ona,Average,1874,finished_airing,12,Non-Original,6452,44,pg_13,True,2020,fall,Romance,None,Ling San Wu Donghua
3829,Anne no Nikki,movie,Average,2266,finished_airing,1,Non-Original,7395,7,pg_13,True,1995,summer,Drama,None,Madhouse
49297,Isekai Cheat Magician: Yoiboshi no Matsuri to Majutsushi,special,Average,10131,finished_airing,1,Non-Original,22456,61,pg_13,True,2021,summer,Action,None,Encourage Films
39080,Ling Jian Zun,ona,High,1406,finished_airing,30,Non-Original,3450,13,pg_13,True,2019,winter,Action,None,Soyep
42307,Subarashiki Kono Sekai The Animation,tv,Average,19190,finished_airing,12,Non-Original,63850,300,pg_13,True,2021,spring,Action,None,Shin-Ei Animation
30585,Taifuu no Noruda,movie,Average,15508,finished_airing,1,original,36214,29,g,True,2015,spring,Drama,None,Studio Colorido
41008,Murenase! Seton Gakuen Special,special,Average,5537,finished_airing,1,Non-Original,13440,4,pg_13,True,2020,summer,Comedy,None,Studio Gokumi
776,Nanaka 6/17,tv,Average,3595,finished_airing,12,Non-Original,8784,12,pg_13,True,2003,winter,Comedy,Shounen,J.C.Staff
26359,Persona 4 the Golden Animation: Thank you Mr. Accomplice,special,Average,4592,finished_airing,1,Non-Original,11985,12,pg_13,True,2014,fall,Adventure,None,A-1 Pictures
734,Kizuna: Koi no kara Sawagi,ova,Average,3152,finished_airing,1,Non-Original,6722,7,r+,False,2001,winter,Boys Love,None,Zexcs
34740,Yareruko! Densha Ecchi,ona,Average,3234,finished_airing,2,Non-Original,7241,37,rx,False,2016,fall,Hentai,None,SELFISH
605,Tenshi ni Narumon!,tv,Average,2057,finished_airing,26,original,6888,43,pg_13,True,1999,spring,Comedy,None,Pierrot
2497,Shin Cutey Honey,ova,Average,3137,finished_airing,8,Non-Original,9070,29,r+,True,1994,spring,Adventure,None,Toei Animation
50667,Xingchen Bian: Po Tian Mi Ju,ona,High,424,finished_airing,16,Non-Original,1162,12,pg_13,True,2022,winter,Action,None,Shanghai Foch Film and TV Culture Investment
3888,Toumei Ningen (OVA),ova,Average,4025,finished_airing,2,original,8872,23,rx,False,2006,winter,Hentai,None,Y.O.U.C
6287,Akikan!: Kan Ippatsu!? Onsen Panic,ova,Average,12992,finished_airing,1,Non-Original,24534,6,r+,True,2009,fall,Comedy,None,Brain's Base
39960,Yatogame-chan Kansatsu Nikki Nisatsume,tv,Average,7837,finished_airing,12,Non-Original,17256,6,pg_13,True,2020,winter,Comedy,Shounen,Creators in Pack
12499,Crayon Shin-chan Movie 20: Arashi wo Yobu! Ora to Uchuu no Princess,movie,Average,2573,finished_airing,1,Non-Original,4396,0,g,True,2012,spring,Comedy,Seinen,Shin-Ei Animation
533,Sensei no Ojikan: Doki Doki School Hours,tv,Average,2926,finished_airing,13,Non-Original,7948,19,pg_13,True,2004,spring,Comedy,None,J.C.Staff
3286,Gibo no Toiki: Haitoku Kokoro ni Tadayou Haha no Iroka,ova,Average,3114,finished_airing,2,Non-Original,7677,33,rx,False,2006,spring,Hentai,None,Dream Entertainment
49287,Fumetsu no Anata e: Fushi no Tabiji,special,Average,2744,finished_airing,1,Non-Original,14444,98,r,True,2021,summer,Adventure,Shounen,Brain's Base
5031,Cobra The Animation: Time Drive,ova,Average,1802,finished_airing,2,Non-Original,4035,4,r+,True,2009,spring,Action,None,Magic Bus
12581,Asa made Jugyou Chu!,ova,Average,25979,finished_airing,1,Non-Original,50023,86,r+,True,2012,spring,Comedy,None,GoHands
2713,Rockman.EXE Beast+,tv,Average,1995,finished_airing,26,Non-Original,5852,5,pg,True,2006,spring,Action,Shounen,Xebec
13517,Ryuugajou Nanana no Maizoukin,special,Average,3537,finished_airing,1,Non-Original,13465,16,pg_13,True,2011,fall,Comedy,None,A-1 Pictures
6748,Yoku Wakaru Gendai Mahou: Cruncha Cruncha Cruncha,special,Average,3179,finished_airing,1,Non-Original,6110,2,pg_13,True,2009,spring,Comedy,None,Nomad
10048,Fuyu no Semi Special,ova,Average,1657,finished_airing,1,Non-Original,4856,6,r,False,2008,winter,Action,None,Venet
1048,The SoulTaker: Tamashii-gari,tv,Average,7681,finished_airing,13,original,24553,64,pg_13,True,2001,spring,Horror,None,Tatsunoko Production
37045,Imouto sae Ireba Ii. (ONA),ona,Average,4232,finished_airing,6,Non-Original,12744,9,pg_13,True,2017,fall,Comedy,None,SILVER LINK.
1998,Amazing Nuts!,Non-Original,Average,4331,finished_airing,4,original,8963,10,g,True,2006,fall,Adventure,None,Studio 4°C
35883,Cinderella Girls Gekijou 2nd Season,tv,Average,3253,finished_airing,13,Non-Original,8446,11,pg_13,True,2017,fall,Comedy,None,Gathering
2077,Kindaichi Shounen no Jikenbo Movie 1: Operazakan - Aratanaru Satsujin,movie,High,1172,finished_airing,1,Non-Original,3177,7,pg_13,True,1996,fall,Mystery,Shounen,Toei Animation
35029,Tensei Kendo no Harem Colosseo,ova,Average,2879,finished_airing,4,Non-Original,8522,22,rx,False,2017,spring,Fantasy,None,PoRO
3919,Shimaizuma: Shimaizuma 3 The Animation,ova,Average,2024,finished_airing,2,Non-Original,5445,27,rx,False,2007,summer,Hentai,None,Studio Jam
13731,Koukyoushihen Eureka Seven: New Order,special,Average,3382,finished_airing,1,original,9221,3,pg_13,True,2012,spring,Adventure,None,Bones
184,Xenosaga The Animation,tv,Average,8114,finished_airing,12,Non-Original,19399,40,pg_13,True,2005,winter,Action,Shounen,Toei Animation
50673,Pokemon (2019): Kami to Yobareshi Arceus,ona,Average,1851,finished_airing,4,Non-Original,4818,7,pg,True,2022,winter,Action,None,OLM
