,anime_id,studios
5559,41918,['Wulifang Digital']
5560,11073,['OLM']
5561,3437,['Sunrise']
5562,12449,['AIC Spirits']
5563,39471,['PoRO']
5564,43353,['EMT Squared']
5565,29705,['Studio Eromatick']
5566,10851,['Majin']
5567,6293,[]
5568,39728,"['Qubic Pictures', 'CGCG Studio']"
5569,49335,[]
5570,3345,['Nippon Animation']
5571,7739,['Doga Kobo']
5572,2818,['Sunrise']
5573,24271,['T-Rex']
5574,2570,['TMS Entertainment']
5575,42892,['J.C.Staff']
5576,2586,['Sunrise']
5577,4450,['Gonzo']
5578,38467,['Sparkly Key Animation Studio']
5579,8987,['Studio 9 Maiami']
5580,2938,['Production Reed']
5581,36828,['Satelight']
5582,13169,['Telecom Animation Film']
5583,39221,"['Production I.G', 'LandQ studios']"
5584,28713,['Arms']
5585,3136,['Kokusai Eigasha']
5586,38810,[]
5587,14373,['Madhouse']
5588,10014,['WAO World']
5589,7969,['Suzuki Mirano']
5590,1041,['Madhouse']
5591,10016,['Ascension']
5592,36148,['Haoliners Animation League']
5593,4503,"['Tatsunoko Production', 'Studio World']"
5594,28447,['MAPPA']
5595,706,"['Radix', 'Chaos Project']"
5596,42898,['Ruo Hong Culture']
5597,10457,['PoRO']
5598,4876,['Visual 80']
5599,729,['Group TAC']
5600,31422,"['J.C.Staff', 'A.C.G.T.']"
5601,1706,['Vega Entertainment']
5602,34543,['Zero-G']
5603,1572,['Mushi Production']
5604,2032,['Trans Arts']
5605,8908,['ufotable']
5606,31400,['BreakBottle']
5607,21363,['Anime Antenna Iinkai']
5608,31318,['8bit']
5609,37860,['Kyoto Animation']
5610,38464,['Craftar Studios']
5611,36992,['Studio Deen']
5612,1044,['Toei Animation']
5613,8062,['Sunrise']
5614,40062,['Soyep']
5615,965,['Studio Hibari']
5616,37446,['EMT Squared']
5617,8120,[]
5618,9014,['Primastea']
5619,1166,['Radix']
5620,3641,['Studio Kikan']
5621,23989,['Xebec']
5622,1042,['Production I.G']
5623,36914,['ufotable']
5624,921,['Tatsunoko Production']
5625,2165,['Toei Animation']
5626,2955,['AT-2']
5627,33291,['Queen Bee']
5628,11769,['LMD']
5629,825,['Production I.G']
5630,2084,['Production Reed']
5631,1129,['TNK']
5632,1599,['Studio Deen']
5633,9001,['Production I.G']
5634,35522,['SILVER LINK.']
5635,28835,['Yaoyorozu']
5636,43793,['Majin']
5637,6041,['T-Rex']
5638,11997,['Studio 9 Maiami']
5639,3941,['Anime Antenna Iinkai']
5640,4124,['Toei Animation']
5641,1805,[]
5642,39063,['P.A. Works']
5643,163,['Pierrot']
5644,1085,['Toei Animation']
5645,6312,['Studio Deen']
5646,34453,['P.A. Works']
5647,3008,['Tatsunoko Production']
5648,751,['Studio Deen']
5649,3203,['Nippon Animation']
5650,1734,['Actas']
5651,33102,['Production Reed']
5652,2531,['Mook Animation']
5653,1635,['Actas']
5654,38262,['Polygon Pictures']
5655,1130,"['Kaname Productions', 'Idol']"
5656,2789,['Nippon Animation']
5657,3668,['TMS Entertainment']
5658,5725,['Sunrise']
5659,34246,['T-Rex']
5660,771,['Bee Train']
5661,367,['Gallop']
5662,14317,['Production I.G']
5663,39799,['Hoods Entertainment']
5664,314,"['TMS Entertainment', 'Annapuru']"
5665,32376,['Toei Animation']
5666,8245,['SynergySP']
5667,34550,['Shin-Ei Animation']
5668,47591,['Irawias']
5669,34899,['SELFISH']
5670,40102,['J.C.Staff']
5671,1433,['Tokyo Movie Shinsha']
5672,2620,['Bee Train']
5673,8368,[]
5674,19569,['Studio 1st']
5675,16726,[]
5676,14277,['SILVER LINK.']
5677,7598,"['Production I.G', 'Trans Arts']"
5678,37436,['Shirogumi']
5679,27567,['Pierrot']
5680,1879,['Madhouse']
5681,33514,[]
5682,10219,['Zexcs']
5683,38529,['Studio 3Hz']
5684,15783,['TMS Entertainment']
5685,1795,['Sunrise']
5686,33658,[]
5687,40587,['Toei Animation']
5688,423,['Studio Fantasia']
5689,32461,['Production I.G']
5690,51068,[]
5691,31050,"['Actas', 'Bee Media']"
5692,1329,['Madhouse']
5693,31105,['Sunrise']
5694,4198,['Toei Animation']
5695,35827,['T-Rex']
5696,1163,['Pierrot']
5697,29573,['PoRO']
5698,671,['Radix']
5699,2811,['Toei Animation']
5700,36777,['White Fox']
5701,2106,['Satelight']
5702,40254,['Magic Bus']
5703,38220,['Shanghai Foch Film and TV Culture Investment']
5704,3754,['Toei Animation']
5705,4804,['Chaos Project']
5706,35251,['Typhoon Graphics']
5707,375,['Production Reed']
5708,622,"['Picture Magic', 'Rikuentai']"
5709,40151,['BigFireBird Animation']
5710,2038,['Pierrot']
5711,50770,['Bones']
5712,36729,['A-1 Pictures']
5713,34302,['Toei Animation']
5714,10549,['Toei Animation']
5715,159,"['Gainax', 'J.C.Staff']"
5716,746,['TNK']
5717,8361,['Shin-Ei Animation']
5718,6885,[]
5719,3579,['Toei Animation']
5720,2997,['Madhouse']
5721,651,['Studio Matrix']
5722,23305,['Seven']
5723,40982,['A-1 Pictures']
5724,31919,['Tatsunoko Production']
5725,19845,[]
5726,6741,[]
5727,2556,['Tezuka Productions']
5728,833,['Gonzo']
5729,864,['Sunrise']
5730,909,['Satelight']
5731,39846,['feel.']
5732,42774,['LIDENFILMS']
5733,8250,['Sunrise']
5734,9353,['Zexcs']
5735,34244,['Shin-Ei Animation']
5736,16331,['Production I.G']
5737,8366,['Shin-Ei Animation']
5738,10546,['Seven']
5739,31883,['TMS Entertainment']
5740,49295,['T-Rex']
5741,51616,['Ajia-Do']
5742,42959,"['Creators in Pack', 'LEVELS']"
5743,3335,['Nippon Animation']
5744,10297,['Doga Kobo']
5745,336,['Bee Train']
5746,4712,['Toei Animation']
5747,11349,['T-Rex']
5748,39299,['New Generation']
5749,1262,['AIC']
5750,4910,['OLM']
5751,24699,['AIC PLUS+']
5752,2819,"['Pierrot', 'Studio Comet']"
5753,1853,['Toei Animation']
5754,2998,['Madhouse']
5755,44090,['YHKT Entertainment']
5756,148,['Studio Deen']
5757,40623,['Project No.9']
5758,2901,['Gallop']
5759,39963,['Studio Hokiboshi']
5760,48644,['Lerche']
5761,34776,['Bones']
5762,1988,['Arms']
5763,9721,['G-Lam']
5764,42324,['Seven']
5765,1370,['Studio Deen']
5766,1774,['Satelight']
5767,39567,['Anima&Co.']
5768,15883,['Hoods Entertainment']
5769,25567,['NAZ']
5770,35183,['Studio Deen']
5771,2505,['Flavors Soft']
5772,37247,['Sunrise']
5773,38039,['T-Rex']
5774,623,['A.C.G.T.']
5775,6531,['Studio Soul']
5776,4071,['Tezuka Productions']
5777,42985,['YHKT Entertainment']
5778,3501,['Trans Arts']
5779,41834,"['OLM', 'Sunrise Beyond']"
5780,10916,['OLM']
5781,7708,['PoRO']
5782,38573,['J.C.Staff']
5783,13799,['OLM']
5784,9875,['ufotable']
5785,2988,['Shinkuukan']
5786,40578,['TMS Entertainment']
5787,1785,['Y.O.U.C']
5788,6527,['Toei Animation']
5789,40394,['8bit']
5790,22661,[]
5791,3686,['AIC ASTA']
5792,38254,['Signal.MD']
5793,1208,['Toei Animation']
5794,9716,"['Gallop', 'Studio Deen']"
5795,47614,[]
5796,1661,['Toei Animation']
5797,33834,"['Artland', 'TNK']"
5798,50955,['Wit Studio']
5799,48962,"['KJJ Animation', 'BigFireBird Animation']"
5800,10924,['Arms']
5801,41206,['Toei Animation']
5802,616,['Gallop']
5803,41462,['SANZIGEN']
5804,39617,['CloverWorks']
5805,32730,['Sunrise']
5806,37036,['Studio Comet']
5807,10338,['DLE']
5808,51225,['Studio Kai']
5809,2703,['Xebec']
5810,40109,"['Production I.G', 'I.Gzwei']"
5811,37858,['Kyoto Animation']
5812,26019,['SILVER LINK.']
5813,37966,"['OLM', 'OLM Digital', 'Sprite Animation Studios']"
5814,31448,[]
5815,3072,['Toei Animation']
5816,3011,['Hal Film Maker']
5817,36342,['Gonzo']
5818,5178,['Studio 4°C']
5819,31867,"['Barnum Studio', 'Project No.9']"
5820,36525,"['TNK', 'Zero-G']"
5821,40924,['A-1 Pictures']
5822,31070,"['Shirogumi', 'Encourage Films']"
5823,34639,['Seven']
5824,10592,['Sunrise']
5825,1549,['Toei Animation']
5826,24531,"[""Brain's Base""]"
5827,37185,['Shanghai Foch Film and TV Culture Investment']
5828,39194,"['Production I.G', 'Nihon Ad Systems']"
5829,43697,['MAPPA']
5830,378,['Actas']
5831,2288,['Production Reed']
5832,38835,"['W-Toon Studio', 'DMM.futureworks']"
5833,20969,['Toei Animation']
5834,2815,['Telescreen']
5835,33118,"['Kinema Citrus', 'EMT Squared']"
5836,4469,[]
5837,17813,['Kyoto Animation']
5838,2560,['Toei Animation']
5839,14073,['AIC Classic']
5840,29853,[]
5841,49338,['Studio Deen']
5842,204,['Studio Deen']
5843,10917,['OLM']
5844,42976,"['TMS Entertainment', 'Quebico']"
5845,1360,['Studio Ten']
5846,13253,['Ordet']
5847,40855,['New Generation']
5848,21497,['TYO Animations']
5849,41688,['Typhoon Graphics']
5850,3759,['TNK']
5851,1584,['Studio Fantasia']
5852,31168,['OLM']
5853,5273,[]
5854,496,['Madhouse']
5855,10384,[]
5856,9005,['Chaos Project']
5857,40280,['J.C.Staff']
5858,37893,['ILCA']
5859,2709,['Xebec']
5860,23439,['A-1 Pictures']
5861,37744,['Encourage Films']
5862,50678,['Sunrise Beyond']
5863,50470,['Studio Gokumi']
5864,2212,['Gonzo']
5865,4191,['Bee Train']
5866,19029,['Kinema Citrus']
5867,12963,['Studio Comet']
5868,3050,['AT-2']
5869,8648,"['Production I.G', 'Xebec']"
5870,32438,['Diomedéa']
5871,6875,['Madhouse']
5872,3162,['Nippon Animation']
5873,42224,['Queen Bee']
5874,36245,['Haoliners Animation League']
5875,3401,[]
5876,646,['Studio Deen']
5877,13159,['Shin-Ei Animation']
5878,17497,['Studio Comet']
5879,11031,['Y.O.U.C']
5880,24021,['Office Takeout']
5881,2281,['Group TAC']
5882,30242,['PoRO']
5883,3015,['Magic Bus']
5884,817,['Actas']
5885,1153,['Toei Animation']
5886,34030,['Queen Bee']
5887,769,['AIC']
5888,34167,"['Kamikaze Douga', 'Nishiki Studio']"
5889,37089,['BreakBottle']
5890,3265,['Hal Film Maker']
5891,3761,['Nippon Animation']
5892,20965,['Studio Colorido']
5893,3707,['Anime Antenna Iinkai']
5894,41370,['Seven']
5895,499,['Madhouse']
5896,38544,['Tatsunoko Production']
5897,679,['Zero-G Room']
5898,40239,"['asread.', 'White Fox']"
5899,11005,['Lilix']
5900,1583,['Ishimori Entertainment']
5901,45783,['LIDENFILMS']
5902,23433,['Seven']
5903,2584,['Sunrise']
5904,1346,"['AIC', 'Artmic']"
5905,1822,['Artmic']
5906,1235,['Pierrot']
5907,29974,['Zexcs']
5908,1783,['T-Rex']
5909,32190,['Gaina']
5910,8438,['OLM']
5911,49505,['LIDENFILMS']
5912,881,[]
5913,41531,[]
5914,4810,['Tatsunoko Production']
5915,37223,['Suzuki Mirano']
5916,4586,['Daume']
5917,454,['Bee Train']
5918,21695,['OLM']
5919,3281,['Toei Animation']
5920,1233,['Studio Fantasia']
5921,9911,['Gainax']
5922,13937,['Office Takeout']
5923,555,['OLM']
5924,35135,['Bones']
5925,2913,['Nippon Animation']
5926,2172,[]
5927,41714,"['Production I.G', 'I.Gzwei']"
5928,11635,['Sunrise']
5929,13619,['Shaft']
5930,44067,['Haoliners Animation League']
5931,27629,"['J.C.Staff', 'Nomad']"
5932,31710,['Pierrot']
5933,3914,[]
5934,23579,['SynergySP']
5935,36344,['Gonzo']
5936,38091,['TMS Entertainment']
5937,1169,['AIC']
5938,5953,['Production Reed']
5939,3561,['Nippon Animation']
5940,37292,"['Tencent Penguin Pictures', 'Fenz']"
5941,6918,['Madhouse']
5942,3940,['Flavors Soft']
5943,1236,['Toei Animation']
5944,2896,['T-Rex']
5945,1296,['APPP']
5946,6726,['Pierrot']
5947,36343,['Gonzo']
5948,711,"['Group TAC', 'Academy Productions']"
5949,3271,"['Nippon Animation', ""Brain's Base""]"
5950,9849,['Studio Boogie Nights']
5951,1161,['J.C.Staff']
5952,49556,"['Nippon Animation', 'OLM']"
5953,6234,['P.A. Works']
5954,51662,['T-Rex']
5955,42422,['Toei Animation']
5956,48125,[]
5957,34032,['Tatsunoko Production']
5958,49202,[]
5959,20995,['Studio Eromatick']
5960,19953,['Encourage Films']
5961,32011,['DLE']
5962,41659,['Production I.G']
5963,33997,['Gallop']
5964,49275,[]
5965,2188,['Shinkuukan']
5966,14685,[]
5967,9333,['Sunrise']
5968,3991,['Studio 4°C']
5969,7540,['Gonzo']
5970,2087,['Production Reed']
5971,34529,['BreakBottle']
5972,37886,['2:10 AM Animation']
5973,37021,['UWAN Pictures']
5974,1481,['Pierrot']
5975,38779,['Shion']
5976,27783,"['Production I.G', 'DLE', 'LandQ studios']"
5977,9673,['Pierrot Plus']
5978,50696,['Toei Animation']
5979,31790,['Production IMS']
5980,40436,['Wolfsbane']
5981,445,"['Production I.G', 'Xebec']"
5982,31851,['Seven Arcs Pictures']
5983,13139,['NHK']
5984,5859,['asread.']
5985,25117,['A-1 Pictures']
5986,13239,['Production I.G']
5987,48577,['Orange']
5988,2324,"['Front Line', 'Studio G-1Neo']"
5989,38089,['Gathering']
5990,31736,['Arms']
5991,38797,['Magic Bus']
5992,35347,['Yaoyorozu']
5993,51217,['T-Rex']
5994,15539,['T-Rex']
5995,1387,['AT-2']
5996,43467,['T-Rex']
5997,9737,"['Production I.G', 'Welz Animation Studios']"
5998,34399,['Studio Eromatick']
5999,1468,['Pierrot']
6000,1658,['TMS Entertainment']
6001,6686,['Suzuki Mirano']
6002,1217,['Horannabi']
6003,1277,['Tokyo Kids']
6004,3024,['Mushi Production']
6005,9638,['Silver']
6006,29017,['SANZIGEN']
6007,29868,['Toei Animation']
6008,1359,['Arms']
6009,4713,['Asahi Production']
6010,52357,['J.C.Staff']
6011,37859,['Kyoto Animation']
6012,34492,['Collaboration Works']
6013,5214,['Pink Cat']
6014,33865,['Seven']
6015,29301,['Zexcs']
6016,2039,['Pierrot']
6017,9924,['AIC']
6018,234,['Tokyo Kids']
6019,31344,['GoHands']
6020,9883,['Pierrot']
6021,30091,"['SILVER LINK.', 'Connect']"
6022,14995,['PoRO']
6023,31861,"['AIC', 'C2C']"
6024,31221,['Signal.MD']
6025,24935,['Seven']
6026,40659,['Satelight']
6027,612,['XEBEC M2']
6028,32997,[]
6029,37362,[]
6030,38475,['C-Station']
6031,422,['Studio Fantasia']
6032,41396,['New Generation']
6033,854,['Picture Magic']
6034,11465,['Y.O.U.C']
6035,39094,['J.C.Staff']
6036,733,['SIDO LIMITED']
6037,14647,"['J.C.Staff', 'Artland']"
6038,2960,['Studio Ten']
6039,42803,['Project No.9']
6040,10886,['Studio Deen']
6041,685,"['OLM', 'AIC ASTA']"
6042,21067,['Seven']
6043,38295,['Seven']
6044,608,['Production I.G']
6045,3302,[]
6046,8655,['Y.O.U.C']
6047,1591,['Ajia-Do']
6048,2224,['Tatsunoko Production']
6049,7761,['Studio Deen']
6050,808,['Xebec']
6051,48627,['Studio Deen']
6052,23037,['Studio Deen']
6053,9348,['Nippon Animation']
6054,37589,['CloverWorks']
6055,7276,['Cafe de Jeilhouse']
6056,1165,['Radix']
6057,258,['Madhouse']
6058,1768,['Radix']
6059,10770,"['Studio Fantasia', 'Rabbit Gate']"
6060,37576,['Studio Deen']
6061,48791,[]
6062,4062,['Eiken']
6063,41439,['OLM']
6064,12123,['C2C']
6065,37564,"['Haoliners Animation League', 'Pb Animation Co. Ltd.']"
6066,39935,"['Production I.G', 'Sola Digital Arts']"
6067,29511,['Studio Deen']
6068,30460,['Studio 1st']
6069,4508,['feel.']
6070,31904,['asread.']
6071,2155,['Artland']
6072,2211,['Tezuka Productions']
6073,37272,['J.C.Staff']
6074,13325,"['Studio Eromatick', 'Rabbit Gate']"
6075,39191,['Ruo Hong Culture']
6076,18771,['Studio Deen']
6077,3077,['Shin-Ei Animation']
6078,41573,['Studio Deen']
6079,8026,['Gonzo']
6080,31401,['Studio 9 Maiami']
6081,19103,['T-Rex']
6082,2441,['Dream Entertainment']
6083,2982,['AT-2']
6084,33720,['Actas']
6085,17541,['Nihikime no Dozeu']
6086,3101,['Production Reed']
6087,3858,['Tatsunoko Production']
6088,2912,['TMS Entertainment']
6089,34392,['Typhoon Graphics']
6090,17513,['Zexcs']
6091,3448,['Magic Bus']
6092,40957,"['Production I.G', 'Nihon Ad Systems']"
6093,33455,['Shaft']
6094,27539,['Dynamo Pictures']
6095,23079,['P.A. Works']
6096,37422,"['Gathering', 'Lesprit']"
6097,44071,['CG Year']
6098,48450,['Suzuki Mirano']
6099,1892,['Group TAC']
6100,8792,['Rising Force']
6101,1544,"[""Brain's Base""]"
6102,18455,[]
6103,33138,[]
6104,2883,[]
6105,15313,['SANZIGEN']
6106,3005,['Zero-G Room']
6107,48890,['YHKT Entertainment']
6108,2598,['Sunrise']
6109,49733,['Production I.G']
6110,35072,['Pierrot']
6111,756,['Animation Planet']
6112,4342,['Studio 9 Maiami']
6113,32772,['Pierrot']
6114,6246,[]
6115,37209,['Imagineer']
6116,41785,['Shanghai Foch Film and TV Culture Investment']
6117,38268,['J.C.Staff']
6118,41332,['Magic Bus']
6119,3486,['Sunrise']
6120,38035,['SELFISH']
6121,24453,['Peak Hunt']
6122,1380,['AIC']
6123,32595,['Bridge']
6124,23363,[]
6125,32383,['10Gauge']
6126,36784,['Tomovies']
6127,37154,"[""Brain's Base""]"
6128,1898,['J.C.Staff']
6129,28205,['Studio Colorido']
6130,2267,['Gonzo']
6131,1857,['Madhouse']
6132,2259,['Studio Comet']
6133,12223,['Sunrise']
6134,20987,['Tatsunoko Production']
6135,32946,[]
6136,41842,"['M.S.C', 'Studio Kai']"
6137,9310,['PoRO']
6138,366,['Studio Fantasia']
6139,2097,['Production I.G']
6140,1189,['Studio Deen']
6141,425,['Nippon Animation']
6142,10359,['Studio Comet']
6143,1202,['Trans Arts']
6144,32511,['Actas']
6145,37433,"['Madhouse', 'DLE']"
6146,2870,['Flavors Soft']
6147,32309,['CoMix Wave Films']
6148,1704,['Studio Deen']
6149,40212,['Shion']
6150,7377,"['Studio Comet', 'KeyEast', 'REALTHING']"
6151,6368,['Zexcs']
6152,1276,['Tokyo Kids']
6153,33360,['Sunrise']
6154,33024,"['Orange', 'Seven Arcs Pictures']"
6155,20589,['Oz Inc.']
6156,1497,['Mushi Production']
6157,1838,['Radix']
6158,29998,['AIC PLUS+']
6159,3248,['Bones']
6160,13639,['Sunrise']
6161,43791,['BOMB! CUTE! BOMB!']
6162,8635,['Doga Kobo']
6163,4027,['Studio Soul']
6164,3752,['Toei Animation']
6165,33934,['Trigger']
6166,25877,['BreakBottle']
6167,40850,['Albacrow']
6168,9968,['Suzuki Mirano']
6169,37262,['Satelight']
6170,42514,"['Shin-Ei Animation', 'Lesprit']"
6171,39582,['LIDENFILMS']
6172,21495,['A-1 Pictures']
6173,2999,['Madhouse']
6174,7468,['GoHands']
6175,14875,['Bones']
6176,24855,['SILVER LINK.']
6177,33201,['Creators in Pack']
6178,968,['TMS Entertainment']
6179,838,['Planet']
6180,2793,['Tezuka Productions']
6181,8017,['Sunrise']
6182,11569,['Toei Animation']
6183,13287,['Madhouse']
6184,10936,['AIC PLUS+']
6185,8365,[]
6186,2973,['Pierrot']
6187,49915,[]
6188,35592,['Studio Zealot']
6189,4698,['T-Rex']
6190,9706,['P.A. Works']
6191,1676,['Vega Entertainment']
6192,31115,['Khara']
6193,8705,['Bee Train']
6194,26085,['Creators in Pack']
6195,3403,['Anime Antenna Iinkai']
6196,24457,[]
6197,48684,['Ruo Hong Culture']
6198,2871,['Y.O.U.C']
6199,31652,['T-Rex']
6200,33165,['Anime Antenna Iinkai']
6201,6148,[]
6202,40901,['Project No.9']
6203,10513,['Kanaban Graphics']
6204,799,['Studio Deen']
6205,337,['E&G Films']
6206,24745,['Studio 1st']
6207,1918,['AIC']
6208,12677,"['Gonzo', 'LandQ studios']"
6209,40961,['LIDENFILMS']
6210,42506,"['Acca effe', 'Giga Production']"
6211,36137,['Office Takeout']
6212,40806,"['Haoliners Animation League', 'Garden Culture']"
6213,943,['Madhouse']
6214,43001,['Project No.9']
6215,11911,['Tatsunoko Production']
6216,10792,['Horannabi']
6217,3550,['Pierrot']
6218,33393,['Office No. 8']
6219,11595,['Shin-Ei Animation']
6220,3999,['Anime Antenna Iinkai']
6221,1325,['Studio Deen']
6222,31593,['Passione']
6223,2717,['Planet']
6224,38038,['Flavors Soft']
6225,818,['Shaft']
6226,8241,['Xebec']
6227,35781,['Studio 1st']
6228,38163,"['Urban Product', 'UWAN Pictures']"
6229,36995,['Toei Animation']
6230,27741,['Zexcs']
6231,1660,['APPP']
6232,3071,['Group TAC']
6233,42176,"['Haoliners Animation League', 'Garden Culture']"
6234,3622,['Anime Antenna Iinkai']
6235,24851,['Studio 1st']
6236,1280,['Madhouse']
6237,2325,['Asahi Production']
6238,2071,[]
6239,5369,['Studio 4°C']
6240,40167,['OLM']
6241,38006,['Shaft']
6242,346,"['Trinet Entertainment', 'Picture Magic']"
6243,7619,['Toei Animation']
6244,10845,['Hoods Entertainment']
6245,12961,['Rabbit Gate']
6246,3227,['Yumeta Company']
6247,7266,['T-Rex']
6248,49627,['Studio Moriken']
6249,31793,['Pine Jam']
6250,581,['Studio Fantasia']
6251,1672,['Madhouse']
6252,7083,['Artland']
6253,49869,['AtelierPontdarc']
6254,24713,"['SANZIGEN', 'LIDENFILMS']"
6255,2624,['TMS Entertainment']
6256,8339,['Panda Factory']
6257,2332,['animate Film']
6258,34734,"['J.C.Staff', 'A.C.G.T.']"
6259,3836,['Visual 80']
6260,6385,['OLM']
6261,40783,['C2C']
6262,17397,[]
6263,9328,['Schoolzone']
6264,50192,['T-Rex']
6265,34723,['Studio PuYUKAI']
6266,32993,['Gonzo']
6267,40880,['Tatsunoko Production']
6268,39987,"['Acca effe', 'Giga Production']"
6269,1185,['AIC']
6270,7308,['Nippon Animation']
6271,2757,['Shaft']
6272,1070,['Radix']
6273,31143,"['Production Reed', 'Asahi Production']"
6274,15819,['Toei Animation']
6275,30100,['Kinema Citrus']
6276,1403,['Himajin Planning']
6277,38742,['Nice Boat Animation']
6278,38798,['T-Rex']
6279,14663,['Arms']
6280,6909,['Tezuka Productions']
6281,913,['TMS Entertainment']
6282,35206,['Toei Animation']
6283,33697,['Khara']
6284,37992,['Saetta']
6285,6705,['SILVER LINK.']
6286,12343,['Sunrise']
6287,3602,['Toei Animation']
6288,24357,['Studio 1st']
6289,3840,['Studio Fantasia']
6290,624,['Studio Deen']
6291,3734,['Tokyo Movie Shinsha']
6292,31109,['Studio Deen']
6293,34903,"['Gonzo', 'DandeLion Animation Studio']"
6294,11763,['Arms']
6295,33993,['Studio 9 Maiami']
6296,35346,"['Gathering', 'Lesprit']"
6297,49550,['feel.']
6298,15133,['Fifth Avenue']
6299,30137,['asread.']
6300,31518,['Office Takeout']
6301,718,['J.C.Staff']
6302,48880,['Seven']
6303,2694,['Madhouse']
6304,36109,['Studio 1st']
6305,426,['Madhouse']
6306,4075,['OLM']
6307,6890,['Encourage Films']
6308,2911,['TNK']
6309,7591,['Gathering']
6310,2766,['Madhouse']
6311,48698,['T-Rex']
6312,12699,['Sunrise']
6313,34383,['Creators in Pack']
6314,920,"['Kyoto Animation', 'Tatsunoko Production']"
6315,33462,['Creators in Pack']
6316,3058,['Front Line']
6317,5688,['Toei Animation']
6318,18653,['PoRO']
6319,6463,['Studio Ghibli']
6320,69,['Sunrise']
6321,32947,['Zero-G']
6322,6986,['Suzuki Mirano']
6323,12373,['Zyc']
6324,33985,"['Creators in Pack', 'Namu Animation']"
6325,22119,[]
6326,3962,"['Production I.G', 'Trans Arts']"
6327,2060,"['AIC', 'Artmic', 'animate Film']"
6328,38918,['CG Year']
6329,46604,['Asahi Production']
6330,17573,['A-1 Pictures']
6331,2715,['Triangle Staff']
6332,2617,['Studio Ghibli']
6333,14045,['Doga Kobo']
6334,2090,['J.C.Staff']
6335,2255,['Production Reed']
6336,32359,['OLM']
6337,841,['Triangle Staff']
6338,12921,['Seven']
6339,15781,['Gathering']
6340,3394,['Pierrot']
6341,21027,[]
6342,18039,['Hoods Entertainment']
6343,31740,['Studio 9 Maiami']
6344,5743,['Studio 9 Maiami']
6345,27907,['Sunrise']
6346,35204,['iDRAGONS Creative Studio']
6347,28207,"['feel.', 'Assez Finaud Fabric']"
6348,4714,['TEC']
6349,24273,['New Generation']
6350,38419,[]
6351,3964,['Sunrise']
6352,4361,['Group TAC']
6353,34535,['Gathering']
6354,6069,['Milky Cartoon']
6355,36051,['Peak Hunt']
6356,3418,['Group TAC']
6357,599,['Madhouse']
6358,4209,['Studio Deen']
6359,31631,['David Production']
6360,31387,[]
6361,33741,['Khara']
6362,2010,['Studio Deen']
6363,51371,['Geno Studio']
6364,33795,['Pine Jam']
6365,48956,['Ruo Hong Culture']
6366,14333,['Toei Animation']
6367,24317,['Studio 9 Maiami']
6368,35334,['Sunrise']
6369,49396,['Kyoto Animation']
6370,614,['J.C.Staff']
6371,13231,['SynergySP']
6372,1685,"['Studio Hibari', 'A.C.G.T.']"
6373,16169,['Seven']
6374,1055,['Group TAC']
6375,34337,"['TMS Entertainment', 'Jinnis Animation Studios']"
6376,31608,['Millepensee']
6377,48492,['Sunrise']
6378,34959,['Peak Hunt']
6379,32954,['domerica']
6380,42571,['DMM pictures']
6381,9782,['Sunrise']
6382,19575,[]
6383,49939,['Scooter Films']
6384,23831,['Shaft']
6385,2040,['Production Reed']
6386,30128,['Office No. 8']
6387,28257,['OLM']
6388,1178,"['AIC', 'Artmic']"
6389,36461,['Office No. 8']
6390,48830,['Kyoto Animation']
6391,2716,['Studio Deen']
6392,7740,['Arms']
6393,3116,[]
6394,1298,['Studio Fantasia']
6395,5644,['Himajin Planning']
6396,6657,['Arms']
6397,2067,['Xebec']
6398,27417,['Zexcs']
6399,21393,['Office Takeout']
6400,3196,['Nippon Animation']
6401,1893,['Madhouse']
6402,6303,[]
6403,36876,['PoRO']
6404,36943,"['Creators in Pack', 'Studio Lings']"
6405,1994,[]
6406,33889,['Seven Arcs Pictures']
6407,5427,['T-Rex']
6408,36790,['Haoliners Animation League']
6409,783,['Group TAC']
6410,32543,['Haoliners Animation League']
6411,15839,['Kantou Douga Kai']
6412,37555,['J.C.Staff']
6413,34467,['ILCA']
6414,3324,['Studio 9 Maiami']
6415,32608,"[""Brain's Base"", 'Lapin Track']"
6416,3488,['Group TAC']
6417,34168,['Office No. 8']
6418,29035,['Toei Animation']
6419,1806,[]
6420,42832,['Kamikaze Douga']
6421,2163,['Studio Fantasia']
6422,33027,['Tatsunoko Production']
6423,3807,['Tatsunoko Production']
6424,39836,"['ILCA', 'DRAWIZ']"
6425,14661,['Office Takeout']
6426,36566,['Shin-Ei Animation']
6427,36027,['Seven']
6428,8228,['Toei Animation']
6429,559,['Bones']
6430,1263,['APPP']
6431,46701,['Studio Hokiboshi']
6432,2916,['Sunrise']
6433,38749,['Sola Digital Arts']
6434,33661,['Shin-Ei Animation']
6435,5992,[]
6436,39419,['Shenying Animation']
6437,37264,[]
6438,2353,['Shinkuukan']
6439,669,['Palm Studio']
6440,18391,['DLE']
6441,48862,"['Kinema Citrus', 'GIFTanimation', 'Studio Jemi']"
6442,37657,"[""Brain's Base""]"
6443,36500,"['Gathering', 'Lesprit']"
6444,1409,"['Bee Train', 'Production I.G']"
6445,2726,['SIDO LIMITED']
6446,27879,['Studio 9 Maiami']
6447,14657,['T-Rex']
6448,36198,['Seven']
6449,32961,['Actas']
6450,17791,['Kyoto Animation']
6451,32016,['Studio 9 Maiami']
6452,49691,['Lay-duce']
