anime_id,type,score,scored_by,episodes,start_date,source,rating,sfw,start_season,demographics,studios,producers,licensors,keywords
12611,tv,6.42,6907,26.0,2012-04-06,game,pg_13,True,spring,[],"[""Brain's Base""]","['TV Tokyo', 'Nihon Ad Systems', 'ZERO-A']",['Nozomi Entertainment'],"['Fantasy', 'Parody', 'Samurai']"
38664,ona,6.58,3936,1.0,2019-02-17,game,pg_13,True,winter,[],['Satelight'],['Square Enix'],[],['Action']
557,ova,6.67,3074,4.0,2000-07-19,original,pg_13,True,summer,['Shounen'],['OLM'],['Pony Canyon'],['ADV Films'],"['Comedy', 'Romance', 'Sci-Fi', 'Historical']"
26183,ova,6.5600000000000005,4185,2.0,2014-12-21,manga,r+,True,fall,['Seinen'],['Arms'],['Media Factory'],[],"['Action', 'Ecchi', 'Martial Arts', 'School', 'Super Power']"
1204,movie,6.62,3508,1.0,1998-11-14,original,g,True,fall,['Kids'],['Tamura Shigeru Studio'],"['Bandai Visual', 'Ai ga areba Daijobu', 'Project Team Sarah']",[],"['Drama', 'Fantasy']"
2105,tv,6.54,4436,26.0,2007-04-03,visual_novel,r,True,spring,[],['Studio Deen'],"['WAO World', 'Imagine']",[],"['Drama', 'Romance', 'Supernatural']"
2215,tv,6.84,2046,26.0,2007-04-05,original,pg_13,True,spring,[],"[""Brain's Base""]","['Bandai Visual', 'TV Tokyo Music']",[],"['Sci-Fi', 'Mecha']"
2695,movie,6.66,3148,1.0,1992-08-29,original,pg_13,True,summer,[],['Sunrise'],"['Bandai Visual', 'Sotsu']",['Nozomi Entertainment'],"['Action', 'Adventure', 'Sci-Fi', 'Mecha', 'Space']"
47250,tv,6.09,26708,12.0,2021-04-07,original,r,True,spring,[],['Bakken Record'],"['Dentsu', 'Tatsunoko Production', 'Bushiroad', 'Nippon Television Network', 'Bushiroad Music', 'Sonilude', 'HJ Holdings', 'Bushiroad Move']",[],"['Action', 'Supernatural', 'Historical']"
35880,movie,7.17,1029,1.0,2017-10-13,manga,pg_13,True,fall,['Shounen'],['TMS Entertainment'],[],[],['Sports']
51892,ona,7.69,426,13.0,2022-05-21,novel,pg_13,True,spring,[],['Sparkly Key Animation Studio'],['Tencent Penguin Pictures'],[],"['Action', 'Adventure', 'Fantasy', 'Historical', 'Martial Arts']"
23787,tv,6.5,5037,13.0,2014-10-08,other,pg_13,True,fall,[],['TMS Entertainment'],['Sega'],['Discotek Media'],"['Comedy', 'Video Game']"
38720,special,6.8100000000000005,2151,1.0,2019-01-25,manga,pg_13,True,winter,['Seinen'],['TMS Entertainment'],"['Nippon Television Network', 'TMS Music']",['Discotek Media'],"['Action', 'Adventure', 'Comedy', 'Mystery', 'Adult Cast']"
37940,tv,6.26,12605,12.0,2019-04-04,4_koma_manga,pg_13,True,spring,['Shounen'],"['Creators in Pack', 'Saetta']",['Cloud22'],[],"['Comedy', 'Slice of Life', 'School']"
38628,ona,6.3,10780,15.0,2018-12-03,original,r,True,fall,[],['Pierrot'],"['Sotsu', 'Netflix']",['Sentai Filmworks'],"['Action', 'Mystery', 'Sci-Fi', 'Detective']"
2539,ova,6.62,3464,2.0,2005-04-08,visual_novel,rx,False,spring,[],['Arms'],[],['Kitty Media'],['Hentai']
36502,ona,6.64,3311,24.0,2017-10-10,manga,g,True,fall,[],"['W-Toon Studio', 'DMM.futureworks']",[],[],['Parody']
40154,ona,6.52,4664,9.0,2019-08-23,original,r,True,summer,[],['Pierrot'],"['Sotsu', 'Netflix']",['Sentai Filmworks'],"['Action', 'Mystery', 'Sci-Fi', 'Detective']"
37505,special,6.55,4264,1.0,2018-03-24,light_novel,r,True,winter,[],['A-1 Pictures'],"['Aniplex', 'Bandai Namco Entertainment', 'Good Smile Company', 'BS11', 'ABC Animation', 'Kinoshita Group Holdings', 'Kadokawa', 'Cromea', 'Sonilude']",['Aniplex of America'],"['Action', 'Fantasy']"
18835,ova,7.14,1092,2.0,2013-05-22,visual_novel,pg_13,True,spring,['Josei'],['Studio Deen'],[],[],"['Action', 'Supernatural']"
28351,special,6.59,3771,1.0,2014-06-10,game,g,True,spring,[],['Shaft'],['Nintendo'],[],"['Action', 'Fantasy']"
15541,ova,6.75,2465,3.0,2012-11-23,manga,rx,False,fall,[],['Studio 9 Maiami'],['Queen Bee'],[],['Hentai']
9798,movie,6.9,1788,1.0,2010-11-20,original,pg_13,True,fall,[],['Studio Ghibli'],[],[],"['Adventure', 'Fantasy']"
34008,ova,6.92,1710,2.0,2017-03-17,manga,pg_13,True,winter,['Shounen'],['MAPPA'],[],[],"['Sports', 'School', 'Team Sports']"
36517,movie,6.07,28680,1.0,2018-06-15,other,pg_13,True,spring,[],['Kamikaze Douga'],[],['Warner Bros. Japan'],"['Action', 'Martial Arts', 'Samurai', 'Time Travel']"
370,tv,6.55,4248,13.0,1997-12-12,original,pg_13,True,winter,['Shounen'],['Magic Bus'],['AIC'],['ADV Films'],"['Action', 'Adventure', 'Comedy', 'Ecchi', 'Sci-Fi', 'Detective']"
42290,ona,7.4,621,6.0,2020-07-31,original,r,True,summer,[],['YHKT Entertainment'],['bilibili'],[],"['Action', 'Drama', 'Horror', 'Sci-Fi', 'Suspense', 'Mythology']"
43013,ova,6.78,2283,2.0,2020-10-02,visual_novel,rx,False,fall,[],['T-Rex'],['Lune Pictures'],[],['Hentai']
3019,special,6.8,2191,1.0,2007-07-27,manga,pg_13,True,summer,['Seinen'],['TMS Entertainment'],[],['Discotek Media'],"['Action', 'Adventure', 'Comedy', 'Mystery', 'Adult Cast', 'Time Travel']"
27413,ova,6.8100000000000005,2137,2.0,2014-11-28,manga,rx,False,fall,[],['T-Rex'],['Pink Pineapple'],[],"['Fantasy', 'Hentai', 'Supernatural', 'Mythology']"
4353,special,6.64,3287,12.0,2006-07-07,visual_novel,pg_13,True,summer,[],[],[],['Media Blasters'],['Comedy']
4056,tv,7.09,1214,12.0,2008-03-10,manga,pg_13,True,spring,[],['Studio Deen'],"['Bandai Visual', 'Kids Station', 'DAX Production', 'Shueisha']",[],"['Comedy', 'Gag Humor']"
36849,ova,6.76,2384,2.0,2018-02-23,visual_novel,rx,False,winter,[],['T-Rex'],['Pink Pineapple'],[],['Hentai']
31978,movie,7.06,1301,1.0,2016-04-16,manga,g,True,spring,['Seinen'],['Shin-Ei Animation'],"['TV Asahi', 'Asatsu DK']",[],['Comedy']
9220,special,6.53,4453,4.0,2010-10-27,original,r,True,fall,[],['A-1 Pictures'],"['Aniplex', 'Xebec']","['NIS America, Inc.']","['Comedy', 'Supernatural', 'School']"
30290,movie,7.01,1445,1.0,2015-11-14,original,g,True,fall,[],['Lerche'],"['NAZ', '10Gauge']",[],"['Comedy', 'Mystery', 'Super Power']"
1862,ova,6.28,11429,1.0,2007-01-01,original,pg_13,True,winter,[],['Gonzo'],['Rakuonsha'],[],"['Action', 'Ecchi', 'Sci-Fi', 'Military']"
40022,ova,6.74,2500,4.0,2020-03-06,visual_novel,rx,False,winter,[],['Studio 1st'],['Mary Jane'],[],['Hentai']
7774,ova,6.67,2959,1.0,2010-07-07,visual_novel,r+,True,summer,[],['Doga Kobo'],['Marvelous'],['Sentai Filmworks'],"['Comedy', 'Ecchi', 'Fantasy']"
6979,tv,6.28,11378,12.0,2010-07-03,visual_novel,r+,True,summer,[],['AIC'],['Delfi Sound'],"['Funimation', 'Nozomi Entertainment']","['Adventure', 'Fantasy', 'Harem']"
6736,special,6.62,3401,1.0,2009-05-22,novel,r,True,spring,['Seinen'],['Madhouse'],[],[],"['Mystery', 'Supernatural', 'Suspense']"
23341,ona,6.28,11340,6.0,2014-02-22,light_novel,pg_13,True,winter,[],[],"['Madhouse', 'Aniplex']",[],['Comedy']
31157,tv,6.42,6580,25.0,2016-10-08,original,pg_13,True,fall,[],['Sunrise'],"['NHK', 'Bandai Namco Pictures']",['Sentai Filmworks'],"['Comedy', 'Anthropomorphic', 'Music']"
17681,tv,6.29,10888,13.0,2013-04-06,game,pg_13,True,spring,[],['Gonzo'],"['TV Tokyo', 'ZERO-A', 'GREE']",['Sentai Filmworks'],"['Comedy', 'Fantasy']"
10687,movie,6.19,16098,1.0,2014-06-21,manga,pg_13,True,spring,['Shounen'],['Toei Animation'],[],[],"['Adventure', 'Fantasy', 'Sci-Fi']"
34649,movie,7.24,846,3.0,2019-05-17,original,pg_13,True,spring,[],"['Production I.G', 'Xebec', 'I.Gzwei']",['King Records'],[],"['Action', 'Drama', 'Sci-Fi', 'Mecha', 'Military']"
1157,tv,6.19,16043,25.0,2001-10-02,game,pg_13,True,fall,['Shounen'],['Gonzo'],"['TV Tokyo', 'Dentsu', 'TV Tokyo Music']",['ADV Films'],"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']"
37990,tv,6.75,2424,12.0,2018-10-05,manga,pg_13,True,fall,['Seinen'],['Studio Deen'],"['Kodansha', 'Ai Addiction', 'SKY PerfecTV!']",[],"['Comedy', 'Drama', 'Sports', 'Team Sports']"
6987,ova,5.89,61727,1.0,2009-12-18,manga,r+,True,fall,['Seinen'],['Hoods Entertainment'],"['Frontier Works', 'Akita Shoten']",[],"['Ecchi', 'Romance']"
40031,ona,6.46,5680,8.0,2019-07-01,manga,pg_13,True,summer,['Shounen'],['DLE'],[],[],"['Comedy', 'Fantasy', 'Parody']"
12437,ova,6.44,6080,1.0,2012-02-15,manga,pg_13,True,winter,[],['ufotable'],['Aniplex'],[],"['Comedy', 'Girls Love']"
35248,tv,6.14,19899,13.0,2017-07-07,game,r,True,summer,[],['Gonzo'],"['Sotsu', 'DLE', 'BS Fuji', 'Tokyo MX', 'Mobcast', 'RAY']",['Funimation'],"['Mystery', 'Supernatural']"
8367,movie,6.77,2295,1.0,2008-04-19,manga,g,True,spring,['Seinen'],['Shin-Ei Animation'],"['TV Asahi', 'Futabasha']",[],"['Comedy', 'Ecchi', 'Slice of Life', 'School']"
8394,tv,6.86,1903,26.0,1968-04-05,manga,pg_13,True,spring,['Shounen'],['Toei Animation'],[],[],"['Action', 'Adventure', 'Sci-Fi', 'Mecha']"
17205,special,6.29,10794,1.0,2012-12-21,original,g,True,fall,[],['Sunrise'],[],['Funimation'],['Comedy']
34283,special,6.74,2466,1.0,2016-03-25,4_koma_manga,pg_13,True,winter,[],['TMS Entertainment'],[],[],"['Comedy', 'Historical']"
3036,tv,7.35,662,50.0,1995-04-08,original,pg_13,True,spring,['Shounen'],['Group TAC'],[],['Hirameki International'],"['Action', 'Adventure', 'Comedy', 'Romance']"
22335,special,6.49,5014,2.0,2014-01-24,manga,pg_13,True,winter,['Shounen'],['MAPPA'],['Earth Star Entertainment'],[],"['Comedy', 'Sports', 'School']"
3223,movie,7.09,1191,1.0,2007-09-01,original,pg_13,True,summer,[],"['Gonzo', 'asread.']","['Kadokawa Shoten', 'gimik']",[],"['Action', 'Sci-Fi', 'Mecha', 'Super Power']"
34800,tv,6.55,4138,12.0,2017-07-07,original,pg_13,True,summer,[],['Diomedéa'],"['TBS', 'Nippon Columbia', 'KlockWorx', 'Hobby Japan', 'Glovision', 'RAY', 'Nichion', 'GYAO!', 'Production Ace']",['Sentai Filmworks'],"['Comedy', 'Slice of Life', 'School']"
2619,tv,6.57,3870,26.0,2006-04-05,novel,pg,True,spring,[],['Bee Train'],"['TV Tokyo', 'Yomiko Advertising', 'P.A. Works', 'YTV', 'Cookie Jar Entertainment']",['Funimation'],"['Action', 'Adventure', 'Mecha']"
36755,ova,6.49,5002,1.0,2017-12-01,manga,rx,False,fall,[],['Office Takeout'],"['MS Pictures', 'BOOTLEG']",[],['Hentai']
2429,movie,7.07,1245,1.0,1983-07-16,manga,g,True,summer,['Kids'],['Madhouse'],"['Sanrio', 'Tezuka Productions']",['Discotek Media'],"['Adventure', 'Fantasy']"
5583,ona,6.48,5168,1.0,2008-11-01,game,g,True,fall,[],['Marza Animation Planet'],['Sega'],[],['Action']
10260,ova,6.48,5165,2.0,2011-10-10,game,pg_13,True,fall,[],['Kinema Citrus'],"['Nihon Falcom', 'Bushiroad', 'Showgate']",['Sentai Filmworks'],"['Action', 'Adventure', 'Fantasy']"
22835,tv,5.91,54942,13.0,2014-07-07,4_koma_manga,pg_13,True,summer,[],['Asahi Production'],[],[],"['Comedy', 'Ecchi', 'Slice of Life', 'Crossdressing', 'School']"
34552,ona,6.88,1816,12.0,2017-08-23,original,pg_13,True,summer,[],['Bandai Namco Pictures'],[],[],"['Idols (Male)', 'Music']"
928,tv,6.66,3002,52.0,2005-01-08,other,pg_13,True,winter,['Shounen'],['Gonzo'],['Hasbro'],[],"['Adventure', 'Sci-Fi', 'Mecha']"
8423,ova,7.15,1039,2.0,2010-03-24,manga,g,True,winter,[],['A-1 Pictures'],[],[],"['Comedy', 'Sports', 'Team Sports']"
1780,ova,6.52,4467,3.0,2002-09-27,visual_novel,rx,False,summer,[],['Chaos Project'],['Pink Pineapple'],"['Media Blasters', 'Kitty Media']","['Hentai', 'Sci-Fi', 'Mythology', 'Super Power']"
36492,ona,6.65,3096,3.0,2017-10-11,original,g,True,fall,[],"['Sunrise', 'The Answer Studio']",['Calf Studio'],[],"['Drama', 'Romance']"
16928,ova,6.72,2557,1.0,2013-03-28,visual_novel,pg_13,True,winter,['Shoujo'],['Studio Deen'],"['Bandai Visual', 'Lantis']",[],"['Comedy', 'Fantasy']"
29758,tv,5.75,117915,12.0,2016-07-05,manga,r,True,summer,['Seinen'],['J.C.Staff'],"['TV Tokyo', 'Sotsu', 'AT-X', 'Magic Capsule', 'KlockWorx', 'DIVE II Entertainment', 'Avex Pictures', 'BS Japan']","['Funimation', 'Crunchyroll']","['Action', 'Mystery', 'Supernatural', 'Martial Arts', 'Super Power']"
41223,ona,6.86,1874,12.0,2020-10-28,manga,pg_13,True,fall,[],['Ling San Wu Donghua'],['bilibili'],[],"['Romance', 'Historical']"
49297,special,6.3,10131,1.0,2021-07-05,light_novel,pg_13,True,summer,[],['Encourage Films'],"['AT-X', 'Kadokawa']",[],"['Action', 'Adventure', 'Fantasy', 'Isekai']"
39080,ona,7.01,1406,30.0,2019-01-15,novel,pg_13,True,winter,[],['Soyep'],[],[],"['Action', 'Adventure', 'Fantasy', 'Romance', 'Martial Arts']"
42307,tv,6.14,19190,12.0,2021-04-10,game,pg_13,True,spring,[],"['Shin-Ei Animation', 'domerica']",['Mainichi Broadcasting System'],['Funimation'],"['Action', 'Adventure']"
30585,movie,6.19,15508,1.0,2015-06-05,original,g,True,spring,[],['Studio Colorido'],"['Fuji TV', 'Toho', 'Twin Engine']",['Sentai Filmworks'],"['Drama', 'Sci-Fi', 'Supernatural', 'School']"
41008,special,6.46,5537,1.0,2020-07-03,manga,pg_13,True,summer,[],['Studio Gokumi'],[],[],"['Comedy', 'School']"
776,tv,6.59,3595,12.0,2003-01-09,manga,pg_13,True,winter,['Shounen'],['J.C.Staff'],['Genco'],['ADV Films'],"['Comedy', 'Drama', 'Romance', 'Slice of Life']"
26359,special,6.51,4592,1.0,2014-12-10,game,pg_13,True,fall,[],['A-1 Pictures'],[],['Aniplex of America'],"['Adventure', 'Drama', 'Mystery', 'Supernatural']"
734,ova,6.64,3152,1.0,2001-03-03,manga,r+,False,winter,[],['Zexcs'],[],['Media Blasters'],"['Boys Love', 'Drama', 'Erotica', 'Romance']"
34740,ona,6.63,3234,2.0,2016-10-28,visual_novel,rx,False,fall,[],['SELFISH'],['Top Marshal'],[],['Hentai']
605,tv,6.8100000000000005,2057,26.0,1999-04-07,original,pg_13,True,spring,[],['Pierrot'],"['TV Tokyo', 'Broccoli', 'Yomiko Advertising']",['Synch-Point'],"['Comedy', 'Fantasy', 'Romance', 'Vampire']"
2497,ova,6.64,3137,8.0,1994-04-21,manga,r+,True,spring,[],['Toei Animation'],"['Toei Video', 'Dynamic Planning']","['ADV Films', 'Discotek Media']","['Adventure', 'Comedy', 'Ecchi', 'Sci-Fi']"
50667,ona,7.64,424,16.0,2022-01-23,novel,pg_13,True,winter,[],['Shanghai Foch Film and TV Culture Investment'],['Tencent Penguin Pictures'],[],"['Action', 'Adventure', 'Fantasy', 'Romance', 'Martial Arts']"
3888,ova,6.55,4025,2.0,2006-02-10,original,rx,False,winter,[],['Y.O.U.C'],['Digital Works'],['Critical Mass Video'],['Hentai']
6287,ova,6.23,12992,1.0,2009-10-23,light_novel,r+,True,fall,[],"[""Brain's Base""]",[],['Sentai Filmworks'],"['Comedy', 'Ecchi']"
39960,tv,6.36,7837,12.0,2020-01-05,4_koma_manga,pg_13,True,winter,['Shounen'],"['Creators in Pack', 'Saetta']",['Cloud22'],[],"['Comedy', 'Slice of Life', 'School']"
12499,movie,6.71,2573,1.0,2012-04-14,manga,g,True,spring,['Seinen'],['Shin-Ei Animation'],[],[],['Comedy']
533,tv,6.66,2926,13.0,2004-04-05,4_koma_manga,pg_13,True,spring,[],['J.C.Staff'],[],['Geneon Entertainment USA'],"['Comedy', 'Slice of Life']"
3286,ova,6.64,3114,2.0,2006-05-25,visual_novel,rx,False,spring,[],['Dream Entertainment'],['Milky Animation Label'],['Media Blasters'],['Hentai']
49287,special,6.68,2744,1.0,2021-07-05,manga,r,True,summer,['Shounen'],"[""Brain's Base""]","['NHK', 'NHK Enterprises']",[],"['Adventure', 'Drama', 'Supernatural']"
5031,ova,6.87,1802,2.0,2009-04-24,manga,r+,True,spring,[],['Magic Bus'],[],['Sentai Filmworks'],"['Action', 'Adventure', 'Sci-Fi', 'Adult Cast', 'Space']"
12581,ova,6.07,25979,1.0,2012-06-23,manga,r+,True,spring,[],['GoHands'],['Media Factory'],[],"['Comedy', 'Ecchi', 'Romance', 'Crossdressing', 'School']"
2713,tv,6.82,1995,26.0,2006-04-08,game,pg,True,spring,['Shounen'],['Xebec'],[],[],"['Action', 'Adventure', 'Sci-Fi', 'Mecha', 'Strategy Game']"
13517,special,6.59,3537,1.0,2011-12-26,light_novel,pg_13,True,fall,[],['A-1 Pictures'],[],[],"['Comedy', 'Supernatural']"
6748,special,6.63,3179,1.0,2009-06-14,light_novel,pg_13,True,spring,[],['Nomad'],[],['Sentai Filmworks'],['Comedy']
10048,ova,6.91,1657,1.0,2008-03-26,manga,r,False,winter,[],['Venet'],[],[],"['Action', 'Boys Love', 'Drama', 'Erotica', 'Historical', 'Military', 'Samurai']"
1048,tv,6.36,7681,13.0,2001-04-04,original,pg_13,True,spring,[],['Tatsunoko Production'],"['WOWOW', 'Pioneer LDC', 'Toshiba Entertainment', 'Toshiba Digital Frontiers']",['Geneon Entertainment USA'],"['Horror', 'Supernatural', 'Mythology']"
37045,ona,6.53,4232,6.0,2017-10-08,light_novel,pg_13,True,fall,[],['SILVER LINK.'],[],[],['Comedy']
35883,tv,6.62,3253,13.0,2017-10-03,4_koma_manga,pg_13,True,fall,[],"['Gathering', 'Lesprit']","['Frontier Works', 'Half H.P Studio', 'Nippon Columbia', 'Bandai Namco Entertainment', 'Anime Consortium Japan', 'Kadokawa']",['Crunchyroll'],"['Comedy', 'Slice of Life', 'Idols (Female)']"
2077,movie,7.08,1172,1.0,1996-12-14,light_novel,pg_13,True,fall,['Shounen'],['Toei Animation'],"['Dentsu', 'Yomiuri Telecasting', 'Kodansha']",[],"['Mystery', 'School']"
35029,ova,6.66,2879,4.0,2017-05-26,light_novel,rx,False,spring,[],['PoRO'],[],[],"['Fantasy', 'Hentai', 'Supernatural', 'Harem']"
3919,ova,6.8100000000000005,2024,2.0,2007-09-25,visual_novel,rx,False,summer,[],['Studio Jam'],"['Milky Animation Label', 'MS Pictures']",['Media Blasters'],['Hentai']
13731,special,6.6,3382,1.0,2012-04-06,original,pg_13,True,spring,[],['Bones'],[],[],"['Adventure', 'Drama', 'Romance', 'Sci-Fi', 'Mecha']"
184,tv,6.34,8114,12.0,2005-01-06,game,pg_13,True,winter,['Shounen'],['Toei Animation'],['Happinet Pictures'],"['ADV Films', 'Funimation']","['Action', 'Sci-Fi', 'Mecha', 'Space']"
50673,ona,6.85,1851,4.0,2022-01-21,game,pg,True,winter,[],['OLM'],[],[],"['Action', 'Adventure', 'Comedy', 'Fantasy']"
1040,tv,7.12,1056,47.0,1996-04-04,manga,pg_13,True,spring,['Shoujo'],['Studio Comet'],[],[],"['Drama', 'Romance', 'Slice of Life', 'School']"
10590,ova,6.5600000000000005,3788,2.0,2011-06-24,visual_novel,rx,False,spring,[],['PoRO'],[],[],"['Hentai', 'Harem']"
7144,movie,7.01,1362,1.0,2009-12-12,original,pg_13,True,fall,[],[],['Toho'],[],"['Action', 'Adventure', 'Drama', 'Adult Cast', 'Military', 'Space']"
3679,ova,6.63,3131,3.0,2008-01-25,manga,rx,False,winter,[],['Suzuki Mirano'],[],[],['Hentai']
17491,ova,6.49,4719,2.0,2013-04-26,manga,rx,False,spring,[],['Office Takeout'],['Pink Pineapple'],[],['Hentai']
40849,special,6.3,9646,1.0,2019-12-11,light_novel,pg_13,True,fall,[],['White Fox'],['Kadokawa'],[],"['Action', 'Adventure', 'Comedy', 'Fantasy']"
3305,tv,7.1,1091,40.0,1978-06-03,original,pg,True,summer,[],['Sunrise'],['Sotsu'],[],"['Sci-Fi', 'Mecha']"
17679,movie,6.5600000000000005,3742,1.0,2013-07-20,original,r,True,summer,[],['Sunrise'],[],['Sentai Filmworks'],"['Action', 'Historical', 'Mythology']"
1207,movie,6.86,1795,1.0,1984-02-11,manga,g,True,winter,['Shoujo'],['Mushi Production'],[],[],"['Drama', 'Fantasy', 'Romance', 'Pets', 'Psychological']"
36692,special,6.94,1522,4.0,2017-11-29,original,pg_13,True,fall,[],['Satelight'],"['Memory-Tech', 'Bushiroad', 'MAGES.', 'King Records', 'Kinyosha']",['Discotek Media'],"['Comedy', 'Sci-Fi', 'Slice of Life', 'Idols (Female)', 'Music']"
10276,special,6.88,1728,3.0,2009-12-22,manga,pg_13,True,fall,[],[],['M.S.C'],[],['Comedy']
40075,tv,6.17,15796,12.0,2020-07-16,game,pg_13,True,summer,[],['MAPPA'],[],[],"['Mystery', 'Romance', 'Sci-Fi', 'Reverse Harem', 'Super Power']"
347,tv,6.65,2909,22.0,1999-10-18,game,pg_13,True,fall,[],['Bee Train'],"['Aniplex', 'WOWOW']",['ADV Films'],"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Vampire']"
13863,movie,6.25,11399,1.0,2013-03-02,light_novel,r,True,winter,[],['Zexcs'],[],[],"['Action', 'Drama', 'Mystery', 'Sci-Fi', 'Suspense']"
37988,tv,6.54,3987,13.0,2018-10-02,web_manga,pg_13,True,fall,[],['Gonzo'],"['Frontier Works', 'Nippon Columbia', 'Studio Mausu', 'Tokyo MX', 'Adores', 'Shinchosha', 'FuRyu', 'Exa International', 'NTT Plala', 'JY Animation']",['Funimation'],"['Comedy', 'Sci-Fi', 'Slice of Life', 'Mecha', 'Space']"
32301,tv,6.35,7636,12.0,2016-07-11,original,pg_13,True,summer,[],['Production IMS'],"['Sotsu', 'Magic Capsule', 'flying DOG', 'Fields']",[],"['Comedy', 'Sci-Fi', 'Detective', 'Mecha']"
5651,ova,6.64,2997,4.0,2009-01-30,visual_novel,rx,False,winter,[],['Suzuki Mirano'],[],[],['Hentai']
1837,tv,6.8100000000000005,1977,12.0,2003-07-05,light_novel,pg_13,True,summer,['Shounen'],['ufotable'],"['Media Factory', 'KlockWorx', 'Memory-Tech', 'Toshiba Entertainment', 'Toshiba Digital Frontiers']",['Sentai Filmworks'],"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Parody']"
36037,tv,6.31,9111,12.0,2018-10-13,game,r+,True,fall,[],['TNK'],"['Sotsu', 'Lantis', 'AT-X', 'Crunchyroll SC Anime Fund']",['Funimation'],"['Action', 'Comedy', 'Ecchi', 'School']"
3081,tv,6.65,2888,58.0,1984-04-13,manga,r+,True,spring,['Shoujo'],['Knack Productions'],"['TV Tokyo', 'Shaft', 'Kino Production']",[],"['Action', 'Romance', 'Sports', 'Team Sports']"
9598,tv,6.25,11292,11.0,2010-12-11,light_novel,pg_13,True,winter,[],['DLE'],['SoftBank Creative'],[],"['Comedy', 'Sci-Fi']"
40966,ona,7.16,956,40.0,2019-12-24,novel,pg_13,True,fall,[],['Soyep'],[],[],"['Action', 'Adventure', 'Fantasy', 'Romance', 'Martial Arts']"
5529,movie,6.45,5313,1.0,2003-07-19,game,pg,True,summer,['Kids'],['OLM'],[],"['4Kids Entertainment', 'Miramax Films']","['Comedy', 'Fantasy']"
49895,ona,7.05,1214,1.0,2021-09-23,web_manga,pg_13,True,summer,[],[],[],[],"['Comedy', 'Super Power']"
3636,ova,6.73,2340,2.0,2007-10-26,manga,rx,False,fall,[],['Flavors Soft'],['Pink Pineapple'],[],['Hentai']
36077,movie,6.78,2107,1.0,2018-02-09,original,pg_13,True,winter,[],['Satelight'],[],[],"['Action', 'Sci-Fi', 'Mecha', 'Military', 'Music', 'Space']"
40315,special,6.68,2636,2.0,2019-12-05,original,r,True,fall,[],['Sunrise'],[],[],['Comedy']
32160,movie,7.04,1241,1.0,2016-03-19,original,g,True,winter,['Shoujo'],['Toei Animation'],['Kinoshita Group Holdings'],[],"['Action', 'Comedy', 'Fantasy', 'Mahou Shoujo', 'Music']"
2176,movie,6.99,1381,1.0,2007-04-07,original,pg_13,True,spring,[],"['Gonzo', 'asread.']",['gimik'],[],"['Action', 'Sci-Fi', 'Mecha', 'Super Power']"
1802,ova,6.62,3140,6.0,1994-01-21,light_novel,pg_13,True,winter,[],['Sunrise'],"['VAP', 'Studio Jack']","['ADV Films', 'Nozomi Entertainment']","['Action', 'Adventure', 'Comedy', 'Ecchi', 'Sci-Fi', 'Detective']"
4607,ova,6.66,2787,2.0,2007-01-25,visual_novel,rx,False,winter,[],['Flavors Soft'],"['Milky Animation Label', 'MS Pictures']",['Kitty Media'],['Hentai']
904,movie,5.8100000000000005,69676,1.0,1994-07-09,manga,pg_13,True,summer,['Shounen'],['Toei Animation'],[],['Funimation'],"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Martial Arts', 'Super Power']"
40519,ova,6.65,2857,2.0,2020-02-07,visual_novel,rx,False,winter,[],['T-Rex'],['Lune Pictures'],[],"['Fantasy', 'Hentai', 'Supernatural', 'Mythology']"
49487,special,6.82,1915,1.0,2021-07-07,4_koma_manga,pg_13,True,summer,[],['Yostar Pictures'],"['Delfi Sound', 'Yokohama Animation Lab']",[],"['Comedy', 'Slice of Life', 'CGDCT', 'Military']"
14129,ova,6.55,3783,4.0,2012-07-20,visual_novel,rx,False,summer,[],['Studio 9 Maiami'],[],[],['Hentai']
37184,ona,7.0,1347,12.0,2016-07-20,novel,pg_13,True,summer,[],['Shanghai Foch Film and TV Culture Investment'],"['Tencent Penguin Pictures', 'China Literature Limited']",[],"['Action', 'Adventure', 'Fantasy']"
13173,movie,6.66,2769,1.0,2012-03-19,original,g,True,winter,[],['The Answer Studio'],[],[],"['Fantasy', 'Slice of Life']"
1843,special,6.92,1547,1.0,2006-06-17,original,pg_13,True,spring,['Seinen'],['J.C.Staff'],[],[],"['Drama', 'Adult Cast', 'Military', 'Workplace']"
2797,ova,6.94,1484,3.0,2002-01-31,manga,r,True,winter,['Shounen'],[],['AIC'],['Central Park Media'],"['Action', 'Martial Arts']"
27363,ova,6.7,2489,2.0,2014-11-28,visual_novel,rx,False,fall,[],['PoRO'],[],[],['Hentai']
41877,movie,6.47,4831,1.0,2021-10-08,original,g,True,fall,[],['LIDENFILMS'],['ABC Animation'],[],"['Mystery', 'Mythology']"
2210,ona,6.28,9840,1.0,1999-02-01,original,pg_13,True,winter,[],[],[],[],"['Drama', 'Romance']"
11809,tv,6.8,1983,12.0,2011-10-13,original,g,True,fall,[],[],"['Strawberry Meets Pictures', 'Bouncy']",[],['Comedy']
40733,ona,7.1,1053,5.0,2019-12-28,manga,pg_13,True,fall,[],['L²Studio'],[],['bilibili'],"['Action', 'Supernatural']"
