anime_id,title,type,score,scored_by,status,episodes,source,members,favorites,rating,sfw,start_year,start_season,genres,themes,demographics,studios,producers
1932,Yes! Precure 5,tv,7,6161,finished_airing,49.0,original,15252,87,g,True,2007.0,winter,"['Action', 'Fantasy']","['Mahou Shoujo', 'School']",['Shoujo'],['Toei Animation'],['Asahi Broadcasting']
1972,Meitantei Holmes,tv,7,3562,finished_airing,26.0,Non-Original,10382,63,g,True,1984.0,fall,"['Action', 'Adventure', 'Comedy', 'Mystery']",['Detective'],[],"['Gallop', 'TMS Entertainment']",[]
364,Gallery Fake,tv,7,3314,finished_airing,37.0,Non-Original,13482,55,pg_13,True,2005.0,winter,['Mystery'],"['Adult Cast', 'Visual Arts']",['Seinen'],"['TMS Entertainment', 'Tokyo Kids', 'Minami Machi Bugyousho']","['TV Tokyo', 'Aniplex']"
7053,Fault!!,ova,7,9624,finished_airing,3.0,Non-Original,23065,133,rx,False,2009.0,fall,['Hentai'],[],[],['T-Rex'],"['Cotton Doll', 'Lune Pictures']"
3270,IGPX: Immortal Grand Prix (2005),tv,7,8047,finished_airing,13.0,original,18754,80,pg_13,True,2005.0,fall,"['Action', 'Drama', 'Sci-Fi']","['Mecha', 'Racing']",['Shounen'],['Production I.G'],['Bandai Visual']
36511,Tokyo Ghoul:re,tv,6,614620,finished_airing,12.0,Non-Original,1026803,3547,r,True,2018.0,spring,"['Action', 'Fantasy', 'Horror']","['Gore', 'Psychological']",['Seinen'],"['Pierrot', 'Pierrot Plus']","['Marvelous', 'TC Entertainment']"
31280,Selector Destructed WIXOSS Movie,movie,7,5567,finished_airing,1.0,Non-Original,17314,30,r,True,2016.0,winter,[],"['High Stakes Game', 'Psychological', 'Strategy Game']",[],['J.C.Staff'],"['Warner Bros. Japan', 'KlockWorx', 'Showgate', 'Hakuhodo DY Music & Pictures']"
146,Kono Minikuku mo Utsukushii Sekai,tv,6,27864,finished_airing,12.0,original,57850,151,r+,True,2004.0,spring,"['Comedy', 'Drama', 'Ecchi', 'Romance', 'Sci-Fi']",[],[],"['Gainax', 'Shaft']","['Geneon Universal Entertainment', 'TBS', 'Rondo Robe', 'Movic']"
5216,D.C.if: Da Capo if,ova,7,7128,finished_airing,2.0,Non-Original,15247,17,pg_13,True,2008.0,fall,"['Drama', 'Romance']",['Harem'],[],['Zexcs'],[]
42587,Yuuki Yuuna wa Yuusha de Aru: Dai Mankai no Shou,tv,7,4533,finished_airing,12.0,original,19040,134,pg_13,True,2021.0,fall,"['Drama', 'Fantasy', 'Slice of Life']",['Mahou Shoujo'],[],['Studio Gokumi'],['Mainichi Broadcasting System']
1738,Muteki Kanban Musume,tv,7,7731,finished_airing,12.0,Non-Original,19120,58,pg_13,True,2006.0,summer,"['Action', 'Comedy']","['Martial Arts', 'Parody', 'Workplace']",['Shounen'],['Telecom Animation Film'],"['Geneon Universal Entertainment', 'Yomiuri Telecasting', 'Yomiuri Advertising', 'Toshiba Entertainment']"
5526,Pokemon: Pikachu no Natsuyasumi,movie,6,19673,finished_airing,1.0,Non-Original,33125,14,pg,True,1998.0,summer,"['Comedy', 'Fantasy']",[],['Kids'],['OLM'],[]
1474,City Hunter: Ai to Shukumei no Magnum,movie,7,3393,finished_airing,1.0,Non-Original,7552,7,pg_13,True,1989.0,spring,"['Action', 'Comedy', 'Mystery']",[],['Shounen'],['Sunrise'],['Yomiuri Telecasting']
432,Iria: Zeiram The Animation,ova,7,8600,finished_airing,6.0,original,22089,106,r,True,1994.0,spring,"['Action', 'Adventure', 'Sci-Fi']",['Space'],[],['Ashi Production'],['Bandai Visual']
22693,Lady Jewelpet,tv,7,3126,finished_airing,52.0,original,10021,80,pg,True,2014.0,spring,"['Fantasy', 'Romance']",[],['Shoujo'],"['Studio Comet', 'Zexcs']","['TV Tokyo', 'Sotsu', 'MediaNet', 'Sanrio', 'Miracle Bus']"
998,Blue Seed,tv,7,9996,finished_airing,26.0,Non-Original,27527,110,pg_13,True,1994.0,fall,"['Action', 'Adventure', 'Comedy', 'Drama', 'Ecchi', 'Horror', 'Mystery', 'Romance', 'Sci-Fi']",['Mythology'],[],"['Production I.G', 'Production Reed']","['TV Tokyo', 'Nihon Ad Systems', 'Movic', 'King Records']"
47402,Heikousen,Non-Original,7,2218,finished_airing,1.0,original,4089,45,g,True,2021.0,winter,['Romance'],['Music'],[],"['10Gauge', 'Studio DURIAN']",[]
35983,Harukana Receive,tv,6,38198,finished_airing,12.0,Non-Original,100643,162,pg_13,True,2018.0,summer,"['Slice of Life', 'Sports']",['Team Sports'],[],['C2C'],[]
4196,Ikkitousen: Great Guardians,tv,6,27368,finished_airing,12.0,Non-Original,62234,76,r+,True,2008.0,summer,"['Action', 'Ecchi']","['Martial Arts', 'School', 'Super Power']",[],['Arms'],"['Genco', 'Media Factory', 'AT-X', 'Showgate', 'Toranoana', 'Zack Promotion']"
39487,Lupin the IIIrd: Mine Fujiko no Uso,movie,7,4383,finished_airing,1.0,Non-Original,11644,10,r+,True,2019.0,spring,"['Action', 'Adventure', 'Drama']",['Adult Cast'],['Seinen'],['Telecom Animation Film'],[]
2098,"Shin Kimagure Orange☆Road: Soshite, Ano Natsu no Hajimari",movie,7,3500,finished_airing,1.0,Non-Original,8022,23,r,True,1996.0,fall,"['Comedy', 'Drama', 'Ecchi', 'Fantasy', 'Romance', 'Slice of Life']",[],['Shounen'],['Pierrot'],"['VAP', 'Toho', 'Nippon Television Network']"
36256,Katainaka ni Totsuidekita ○-ssia Musume to H Shimakuru Ohanashi,ova,7,5471,finished_airing,4.0,Non-Original,12604,87,rx,False,2017.0,fall,['Hentai'],[],[],['Collaboration Works'],[]
21075,Hetalia: The Beautiful World Extra Disc,ova,7,4047,finished_airing,1.0,Non-Original,9717,8,pg_13,True,2014.0,winter,['Comedy'],"['Historical', 'Parody']",[],['Studio Deen'],['Frontier Works']
2135,"Sora no Iro, Mizu no Iro",ova,7,7196,finished_airing,2.0,Non-Original,16328,116,rx,False,2006.0,summer,['Hentai'],[],[],['Himajin Planning'],['Nihikime no Dozeu']
21353,Tokyo ESP,tv,6,71018,finished_airing,12.0,Non-Original,162471,179,r,True,2014.0,summer,"['Action', 'Comedy', 'Sci-Fi', 'Supernatural']",['Super Power'],['Shounen'],['Xebec'],"['Lantis', 'Rakuonsha', 'KlockWorx', 'Tokyo MX']"
4502,Stringendo+Accelerando Ultimatum Sera,ova,7,5832,finished_airing,3.0,Non-Original,14322,63,rx,False,2008.0,spring,['Hentai'],[],[],['Maboroshi Koubou'],['Pink Pineapple']
