,anime_id,keywords
8695,5833,"['Action', 'Comedy', 'Sci-Fi']"
8696,40714,"['Comedy', 'Supernatural', 'Mythology', 'School']"
8697,36894,"['Action', 'Comedy', 'Sci-Fi']"
8698,7867,"['Action', 'Adventure', 'Anthropomorphic']"
8699,1939,"['Adventure', 'Comedy', 'Fantasy', 'Mecha']"
8700,25169,"['Comedy', 'Drama', 'CGDCT', 'Iyashikei']"
8701,1982,['Slice of Life']
8702,4103,['Racing']
8703,36228,"['Adventure', 'Comedy', 'Fantasy']"
8704,2522,"['Adventure', 'Comedy', 'Sci-Fi']"
8705,8547,"['Comedy', 'Sci-Fi', 'Gag Humor']"
8706,2462,"['Action', 'Martial Arts']"
8707,4541,['Hentai']
8708,2364,"['Action', 'Adventure', 'Sci-Fi', 'Detective', 'Mecha']"
8709,1227,"['Horror', 'Sci-Fi', 'Supernatural', 'Historical', 'Mythology', 'Space']"
8710,38473,"['Romance', 'Sci-Fi']"
8711,4492,['Hentai']
8712,9390,"['Action', 'Adventure', 'Sci-Fi', 'Mecha']"
8713,28093,['Fantasy']
8714,33434,"['Comedy', 'Sci-Fi', 'Parody']"
8715,42491,['Slice of Life']
8716,5569,['Hentai']
8717,3723,['Comedy']
8718,4928,"['Comedy', 'Drama']"
8719,43565,"['Action', 'Fantasy', 'Horror', 'Supernatural', 'Strategy Game']"
8720,41824,['Hentai']
8721,33572,"['Idols (Female)', 'Music']"
8722,16610,"['Comedy', 'Horror']"
8723,10526,"['Action', 'Strategy Game']"
8724,4150,"['Comedy', 'Sci-Fi', 'Parody', 'Space']"
8725,38667,"['Action', 'Music']"
8726,36730,"['Comedy', 'Sci-Fi']"
8727,4398,['Fantasy']
8728,1383,"['Action', 'Comedy', 'Fantasy', 'Hentai', 'Horror', 'Romance', 'Supernatural', 'Mecha']"
8729,34052,['Comedy']
8730,11221,"['Romance', 'Music']"
8731,19397,"['Comedy', 'Fantasy']"
8732,3595,"['Action', 'Horror', 'Mythology']"
8733,37551,"['Action', 'Samurai']"
8734,2700,"['Action', 'Comedy', 'Sci-Fi']"
8735,33820,"['Horror', 'Mystery']"
8736,48568,['Hentai']
8737,5476,[]
8738,36239,['Fantasy']
8739,39264,"['Adventure', 'Drama', 'Romance', 'Supernatural']"
8740,1949,"['Drama', 'Romance']"
8741,31108,['Music']
8742,2317,"['Comedy', 'Ecchi', 'Girls Love']"
8743,7060,"['Sci-Fi', 'Mecha', 'Space']"
8744,47811,['Comedy']
8745,1038,['Hentai']
8746,8181,['Sci-Fi']
8747,220,"['Hentai', 'Horror']"
8748,48374,"['Comedy', 'Slice of Life', 'Supernatural']"
8749,33103,"['Horror', 'Supernatural']"
8750,11537,[]
8751,29910,"['Action', 'Fantasy', 'Historical', 'Martial Arts']"
8752,9940,['Drama']
8753,3932,"['Action', 'Sci-Fi', 'Mecha']"
8754,48605,[]
8755,40462,"['Idols (Male)', 'Music', 'School']"
8756,50435,['Hentai']
8757,42194,['Comedy']
8758,503,"['Adventure', 'Drama', 'Fantasy']"
8759,37842,"['Comedy', 'Parody']"
8760,4991,"['Slice of Life', 'Historical']"
8761,1866,"['Action', 'Adventure', 'Fantasy', 'Romance', 'Supernatural']"
8762,2719,"['Action', 'Comedy', 'Fantasy', 'Romance']"
8763,6095,"['Comedy', 'Romance', 'Slice of Life']"
8764,49165,"['Action', 'Adventure', 'Fantasy']"
8765,50021,"['Action', 'Sci-Fi', 'Mecha', 'Space']"
8766,3681,"['Hentai', 'Supernatural', 'Mythology']"
8767,2028,"['Sci-Fi', 'Mecha']"
8768,36753,"['Boys Love', 'Music']"
8769,46821,"['Action', 'Fantasy']"
8770,34489,['Comedy']
8771,41634,"['Comedy', 'Parody', 'Video Game']"
8772,41691,['Hentai']
8773,36644,"['Action', 'Adventure', 'Mystery', 'Romance', 'Historical', 'Martial Arts']"
8774,28913,"['Comedy', 'Slice of Life', 'CGDCT', 'School', 'Visual Arts']"
8775,6076,"['Comedy', 'Drama', 'Sports', 'Combat Sports']"
8776,33879,"['Comedy', 'Adult Cast', 'Detective']"
8777,8132,"['Action', 'Historical', 'Mecha']"
8778,24527,"['Action', 'Adult Cast', 'Military', 'Workplace']"
8779,1927,"['Action', 'Martial Arts', 'School', 'Super Power']"
8780,5208,['Hentai']
8781,2796,['Comedy']
8782,12439,"['Action', 'Drama', 'Sci-Fi', 'Mecha', 'Military']"
8783,1643,"['Action', 'Comedy', 'Sci-Fi', 'Mecha']"
8784,32397,['Slice of Life']
8785,4014,"['Action', 'Sci-Fi', 'Super Power']"
8786,6557,"['Adventure', 'Comedy', 'Fantasy']"
8787,2075,"['Adventure', 'Comedy', 'Slice of Life']"
8788,2622,"['Action', 'Sci-Fi', 'Military', 'Space']"
8789,9211,['Hentai']
8790,37291,"['Action', 'Boys Love', 'Horror', 'Supernatural', 'Suspense', 'Psychological']"
8791,20811,"['Comedy', 'Horror']"
8792,3379,['Hentai']
8793,1770,['Hentai']
8794,4737,"['Comedy', 'Parody', 'Super Power']"
8795,43350,"['Comedy', 'Sci-Fi']"
8796,305,"['Action', 'Comedy']"
8797,4827,['Harem']
8798,4350,"['Hentai', 'Horror', 'Sci-Fi', 'Supernatural', 'Military']"
8799,1340,"['Horror', 'Supernatural']"
8800,24071,"['Comedy', 'Fantasy']"
8801,35326,"['Action', 'Fantasy']"
8802,1155,"['Adventure', 'Comedy', 'Sci-Fi', 'Space']"
8803,14563,['Comedy']
8804,2065,"['Action', 'Sci-Fi', 'Mecha', 'Military', 'Space']"
8805,37418,['Slice of Life']
8806,3882,"['Sci-Fi', 'Supernatural', 'Mecha']"
8807,4042,"['Action', 'Comedy', 'Ecchi', 'School']"
8808,4378,['Hentai']
8809,38600,"['Action', 'Sci-Fi', 'Detective']"
8810,3936,"['Adventure', 'Sci-Fi', 'Historical']"
8811,48606,[]
8812,8764,"['Comedy', 'Historical']"
8813,36425,['Action']
8814,2444,['Hentai']
8815,2073,['Horror']
8816,3046,['Hentai']
8817,37777,"['Drama', 'Educational', 'Music']"
8818,32898,"['Action', 'Mecha', 'Space']"
8819,42057,"['Drama', 'Mystery', 'Supernatural']"
8820,36932,"['Psychological', 'School']"
8821,42791,"['Action', 'Mecha']"
8822,31738,"['Comedy', 'School']"
8823,39780,"['Comedy', 'Mythology', 'School']"
8824,21255,"['Adventure', 'Drama', 'Mystery', 'Supernatural', 'Historical']"
8825,9531,['Adventure']
8826,25077,"['Mystery', 'Music']"
8827,44040,"['Comedy', 'Workplace']"
8828,5133,['Sci-Fi']
8829,40431,"['Slice of Life', 'Idols (Male)', 'Music', 'Performing Arts', 'School']"
8830,4488,['Hentai']
8831,37311,"['Action', 'Adventure', 'Sci-Fi']"
8832,4009,['Hentai']
8833,1626,"['Action', 'Adventure', 'Comedy', 'Drama', 'Sci-Fi', 'Mecha']"
8834,7698,"['Action', 'Historical']"
8835,2872,['Hentai']
8836,2066,"['Action', 'Adventure', 'Sci-Fi', 'Mecha', 'Military', 'Space']"
8837,40606,"['Sports', 'Team Sports']"
8838,39482,"['Action', 'Comedy', 'Magical Sex Shift', 'Parody', 'Super Power']"
8839,32294,['Romance']
8840,37104,"['Slice of Life', 'CGDCT']"
8841,2566,"['Comedy', 'School']"
8842,37174,['Slice of Life']
8843,5662,['Music']
8844,33394,['Mahou Shoujo']
8845,36714,"['Comedy', 'Parody']"
8846,32894,['Horror']
8847,1620,"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Space']"
8848,13479,"['Comedy', 'Sci-Fi', 'Pets', 'Space']"
8849,3192,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']"
8850,39295,"['Comedy', 'Supernatural', 'Strategy Game']"
8851,8194,"['Adventure', 'Fantasy', 'Horror', 'Supernatural']"
8852,42831,"['Comedy', 'Supernatural']"
8853,24817,"['Sports', 'Team Sports']"
8854,33925,"['Adventure', 'Drama', 'Romance', 'Historical', 'Martial Arts']"
8855,38260,['Hentai']
8856,676,"['Drama', 'Romance']"
8857,36955,"['Comedy', 'Fantasy', 'Parody']"
8858,2575,"['Adventure', 'Slice of Life']"
8859,5600,"['Adventure', 'Historical']"
8860,3873,"['Adventure', 'Historical']"
8861,8548,"['Comedy', 'Sci-Fi', 'Gag Humor']"
8862,1872,"['Adventure', 'Comedy', 'Fantasy', 'Romance']"
8863,2374,"['Hentai', 'School']"
8864,5535,"['Adventure', 'Drama', 'Slice of Life']"
8865,33903,['Slice of Life']
8866,13993,"['Action', 'Drama', 'Fantasy', 'Supernatural']"
8867,34940,"['Adventure', 'Supernatural', 'Historical', 'Mythology']"
8868,8533,"['Drama', 'Romance', 'Historical', 'Mythology']"
8869,11691,['Horror']
8870,25915,['Slice of Life']
8871,44129,['Comedy']
8872,13983,"['Comedy', 'Space']"
8873,37928,"['Action', 'Mystery', 'Romance', 'Historical', 'Martial Arts']"
8874,2439,['Hentai']
8875,40769,"['Comedy', 'Slice of Life', 'Sports', 'CGDCT', 'School', 'Team Sports']"
8876,3214,"['Action', 'Adventure', 'Super Power']"
8877,3581,['Hentai']
8878,41340,"['Horror', 'Romance']"
8879,37318,"['Action', 'Comedy']"
8880,35635,"['Action', 'Fantasy', 'Music', 'Strategy Game']"
8881,8551,"['Comedy', 'Sci-Fi', 'Gag Humor']"
8882,40469,['Comedy']
8883,5411,"['Drama', 'Fantasy', 'Hentai', 'Romance']"
8884,6484,"['Action', 'Comedy']"
8885,5842,['Comedy']
8886,35158,"['Supernatural', 'Suspense', 'Adult Cast', 'Psychological']"
8887,34975,"['Action', 'Super Power']"
8888,6792,"['Comedy', 'Sci-Fi', 'Mecha', 'Parody']"
8889,51457,"['Action', 'Adventure', 'Fantasy']"
8890,611,"['Sci-Fi', 'Slice of Life']"
8891,39315,"['Adventure', 'Comedy', 'Fantasy']"
8892,36996,"['Action', 'Historical']"
8893,24417,"['Comedy', 'Gag Humor']"
8894,42981,"['Idols (Female)', 'Music']"
8895,38211,"['Comedy', 'Slice of Life', 'Music', 'Strategy Game']"
8896,39589,"['Action', 'Adventure', 'Military']"
8897,40941,['Hentai']
8898,50521,"['Fantasy', 'Romance']"
8899,2007,['Hentai']
8900,35624,"['Comedy', 'Slice of Life']"
8901,23835,"['Drama', 'Sci-Fi', 'Space']"
8902,3140,"['Fantasy', 'Hentai', 'Military']"
8903,4210,"['Drama', 'Anthropomorphic', 'Military']"
8904,7466,['Comedy']
8905,9792,['Adventure']
8906,8972,[]
8907,4242,"['Action', 'Adventure', 'Mecha']"
8908,33704,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']"
8909,5173,['Hentai']
8910,38372,"['Action', 'Fantasy', 'Isekai', 'Mecha']"
8911,31331,"['Hentai', 'Space']"
8912,7491,"['Adventure', 'Fantasy']"
8913,41285,"['Comedy', 'Ecchi', 'Romance', 'Supernatural']"
8914,1404,['Hentai']
8915,30390,"['Comedy', 'Samurai', 'School']"
8916,18729,"['Boys Love', 'Romance', 'School']"
8917,6107,['Comedy']
8918,41191,"['Supernatural', 'Strategy Game']"
8919,33195,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Parody']"
8920,2395,['Hentai']
8921,8450,['Drama']
8922,4608,['Hentai']
8923,37600,"['Action', 'Sci-Fi', 'Slice of Life', 'Mecha']"
8924,50762,['Workplace']
8925,36836,['Comedy']
8926,4680,"['Comedy', 'Historical']"
8927,48845,"['Gourmet', 'Slice of Life', 'Workplace']"
8928,10901,"['Drama', 'Historical']"
8929,8550,"['Comedy', 'Sci-Fi', 'Gag Humor']"
8930,28963,['School']
8931,36162,['Slice of Life']
8932,18533,"['Adventure', 'Drama']"
8933,49581,['Sports']
8934,18149,"['Comedy', 'School']"
8935,20235,"['Drama', 'Historical']"
8936,1451,"['Action', 'Supernatural', 'Suspense', 'Historical']"
8937,7532,['Fantasy']
8938,36728,"['Slice of Life', 'Pets']"
8939,2053,"['Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']"
8940,35113,"['Comedy', 'Workplace']"
8941,49952,"['Fantasy', 'Martial Arts']"
8942,5157,"['Action', 'Adventure', 'Avant Garde', 'Mystery', 'Supernatural', 'Historical', 'Military']"
8943,9561,"['Comedy', 'Gourmet']"
8944,8178,['Slice of Life']
8945,33245,"['Comedy', 'Slice of Life', 'Workplace']"
8946,36618,[]
8947,40995,"['Adventure', 'Mystery']"
8948,40845,['Boys Love']
8949,1513,['Hentai']
8950,828,['Hentai']
8951,3834,"['Adventure', 'Sci-Fi']"
8952,4531,"['Action', 'Horror', 'Supernatural', 'Mythology', 'Super Power']"
8953,2956,['Hentai']
8954,34615,"['Comedy', 'Sports']"
8955,2278,['Comedy']
8956,2862,['Hentai']
8957,7090,"['Action', 'Comedy', 'Fantasy', 'Sci-Fi', 'Mecha']"
8958,36436,"['Action', 'Sci-Fi', 'Mecha', 'Military', 'Space']"
8959,35416,"['Performing Arts', 'School']"
8960,39329,"['Adventure', 'Fantasy', 'Romance']"
8961,38291,"['Avant Garde', 'Comedy', 'Parody']"
8962,4799,['Hentai']
8963,10406,['Comedy']
8964,3580,['Hentai']
8965,33880,"['Comedy', 'Adult Cast', 'Detective']"
8966,41454,"['Comedy', 'Otaku Culture']"
8967,3921,"['Hentai', 'Detective']"
8968,4574,"['Action', 'Sci-Fi', 'Mecha']"
8969,38456,['Drama']
8970,9595,['Sci-Fi']
8971,33193,"['Comedy', 'Parody']"
8972,32041,['Fantasy']
8973,4939,"['Comedy', 'Parody']"
8974,1511,['Hentai']
8975,33119,"['Music', 'Parody']"
8976,2380,['Hentai']
8977,5522,['Hentai']
8978,33357,"['Action', 'Comedy', 'Horror']"
8979,3020,"['Comedy', 'Slice of Life', 'School']"
8980,4489,['Hentai']
8981,3628,['Hentai']
8982,39020,"['Avant Garde', 'Comedy', 'Ecchi', 'Music', 'Parody', 'Psychological']"
8983,44072,"['Comedy', 'School']"
8984,1765,"['Supernatural', 'Super Power', 'Vampire']"
8985,9324,"['Adventure', 'Comedy', 'Martial Arts', 'Mecha']"
8986,37865,"['Action', 'Adventure', 'Fantasy']"
8987,35923,"['Comedy', 'Slice of Life', 'Workplace']"
8988,3402,"['Action', 'Comedy', 'Hentai', 'Super Power']"
8989,9600,"['Ecchi', 'Girls Love']"
8990,40711,['Music']
8991,2967,"['Comedy', 'Ecchi', 'Mystery', 'Supernatural', 'School']"
8992,3334,['Hentai']
8993,25661,"['Comedy', 'Slice of Life', 'Pets']"
8994,8848,"['Comedy', 'Gourmet', 'Slice of Life']"
8995,6355,"['Comedy', 'Educational']"
8996,2315,"['Action', 'Adventure', 'Hentai', 'Horror', 'Sci-Fi']"
8997,33499,"['Comedy', 'Drama', 'Sports', 'Team Sports']"
8998,3315,"['Action', 'Sci-Fi', 'Detective', 'Mecha']"
8999,38181,"['Comedy', 'Horror', 'Supernatural', 'Suspense']"
9000,4681,['Sci-Fi']
9001,2056,"['Action', 'Sci-Fi', 'Supernatural', 'Space', 'Super Power']"
9002,34198,['Fantasy']
9003,35254,"['Adventure', 'Comedy', 'Historical', 'Mecha']"
9004,42148,"['Action', 'Adventure', 'Sci-Fi']"
9005,17211,['Comedy']
9006,625,"['Comedy', 'Romance']"
9007,40320,"['Action', 'Adventure', 'Fantasy', 'Supernatural', 'Historical', 'Martial Arts']"
9008,21335,"['Sci-Fi', 'Super Power']"
9009,37881,"['Slice of Life', 'Music']"
9010,19687,"['Action', 'Adventure', 'Fantasy']"
9011,2368,['Hentai']
9012,37643,"['Action', 'Mystery', 'Sci-Fi', 'Supernatural', 'Mecha', 'Military', 'Space']"
9013,4917,"['Adventure', 'Mystery', 'Romance', 'Sci-Fi']"
9014,8275,['Hentai']
9015,3801,['Vampire']
9016,37000,['Comedy']
9017,6718,"['Action', 'Adventure', 'Sci-Fi', 'Military']"
9018,9342,"['Action', 'Sci-Fi']"
9019,3876,"['Adventure', 'Fantasy']"
9020,3569,"['Hentai', 'Horror']"
9021,2697,"['Action', 'Sci-Fi']"
9022,9028,"['Comedy', 'Sports', 'Detective', 'Martial Arts']"
9023,1595,['Hentai']
9024,12965,['Fantasy']
9025,24975,['Slice of Life']
9026,16604,"['Comedy', 'Horror']"
9027,46491,['Fantasy']
9028,49948,['Hentai']
9029,9243,"['Romance', 'Sports', 'School', 'Team Sports']"
9030,12485,"['Comedy', 'Horror', 'Mystery', 'Supernatural', 'Mythology']"
9031,36145,['Adventure']
9032,39731,"['Drama', 'Hentai', 'Romance', 'Slice of Life', 'Suspense']"
9033,2479,"['Action', 'Fantasy', 'Hentai', 'Mythology']"
9034,3526,"['Adventure', 'Fantasy', 'Hentai']"
9035,24123,"['Comedy', 'Sci-Fi', 'Mecha']"
9036,7257,"['Drama', 'Fantasy', 'Psychological']"
9037,5656,"['Adventure', 'Sci-Fi']"
9038,6835,['Historical']
9039,2348,['Hentai']
9040,2537,"['Fantasy', 'Sci-Fi']"
9041,4244,"['Action', 'Adventure', 'Mecha']"
9042,6579,"['Action', 'Drama', 'Strategy Game']"
9043,28381,['Supernatural']
9044,8842,"['Comedy', 'Gourmet', 'Slice of Life']"
9045,1058,"['Adventure', 'Comedy', 'Historical']"
9046,34771,['Music']
9047,28595,"['Adventure', 'Comedy', 'Sci-Fi']"
9048,5956,"['Comedy', 'Romance', 'Gag Humor', 'Parody', 'School']"
9049,39333,"['Action', 'Romance', 'Sci-Fi', 'Military', 'Space']"
9050,38361,"['Fantasy', 'Strategy Game']"
9051,38882,['Sports']
9052,45518,"['Mystery', 'Sci-Fi']"
9053,5117,"['Fantasy', 'Hentai']"
9054,37265,"['Fantasy', 'Sci-Fi', 'Military', 'Parody']"
9055,10306,['Comedy']
9056,4484,"['Drama', 'Horror', 'Romance', 'Super Power']"
9057,5052,"['Action', 'Drama', 'Sci-Fi', 'Mecha']"
9058,2465,"['Comedy', 'Idols (Female)', 'Military', 'Music', 'Parody']"
9059,2079,"['Adventure', 'Comedy', 'Ecchi', 'Fantasy']"
9060,8855,['Fantasy']
9061,40104,"['Action', 'Boys Love', 'Drama', 'Romance', 'Supernatural', 'Historical', 'School']"
9062,3637,"['Action', 'Adventure', 'Sci-Fi']"
9063,18061,"['Sports', 'Combat Sports']"
9064,6625,"['Comedy', 'Slice of Life']"
9065,3378,['Hentai']
9066,692,"['Hentai', 'Romance', 'Harem']"
9067,1812,['Sci-Fi']
9068,2095,"['Adventure', 'Sci-Fi']"
9069,8156,"['Sports', 'Supernatural', 'Mythology']"
9070,1345,"['Action', 'Mythology', 'Super Power', 'Time Travel']"
9071,1782,"['Hentai', 'Horror']"
9072,3929,"['Comedy', 'Supernatural']"
9073,35730,"['Comedy', 'Sci-Fi', 'Military', 'Parody', 'Space']"
9074,9916,"['Sports', 'Team Sports']"
9075,3597,"['Comedy', 'Drama', 'Fantasy', 'Romance']"
9076,42946,"['Comedy', 'Video Game']"
9077,2072,"['Adventure', 'Comedy', 'Idols (Female)', 'Music']"
9078,25991,"['Music', 'Video Game']"
9079,2219,"['Avant Garde', 'Boys Love', 'Drama', 'Romance', 'Psychological']"
9080,2308,"['Drama', 'Ecchi', 'Supernatural', 'Harem', 'Historical', 'Mecha']"
9081,5826,"['Sports', 'Team Sports']"
9082,6452,"['Action', 'Sci-Fi', 'Mecha']"
9083,4534,"['Action', 'Sci-Fi', 'Super Power']"
9084,40166,"['Action', 'Adventure', 'Comedy', 'Sci-Fi']"
9085,30923,['Fantasy']
9086,40217,"['Fantasy', 'Hentai', 'Mythology']"
9087,2944,"['Avant Garde', 'Fantasy', 'Hentai', 'Horror']"
9088,18063,"['Sports', 'Combat Sports']"
9089,23679,"['Comedy', 'Slice of Life']"
9090,3675,"['Action', 'Drama', 'Fantasy', 'Sci-Fi', 'Space']"
9091,24985,['School']
9092,49943,['Hentai']
9093,33225,"['Comedy', 'Mecha', 'Parody']"
9094,9242,"['Romance', 'Sports', 'School', 'Team Sports']"
9095,19297,['Comedy']
9096,1009,"['Action', 'Comedy', 'Martial Arts']"
9097,2714,"['Drama', 'School']"
9098,2794,['Hentai']
9099,4558,"['Hentai', 'Historical']"
9100,3114,"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Mecha', 'Super Power']"
9101,20667,"['Mecha', 'Military']"
9102,30920,['Sci-Fi']
9103,16606,['Horror']
9104,1176,"['Action', 'Adventure', 'Fantasy']"
9105,11897,"['Action', 'Comedy']"
9106,4522,"['Action', 'Detective']"
9107,3131,['Sports']
9108,41299,"['Comedy', 'Slice of Life']"
9109,8960,"['Action', 'Comedy']"
9110,5568,['Hentai']
9111,32467,"['Action', 'Comedy', 'Parody']"
9112,4357,"['Action', 'Hentai', 'Sci-Fi']"
9113,8539,['Horror']
9114,43745,['Slice of Life']
9115,35631,"['Comedy', 'Parody']"
9116,8496,"['Comedy', 'Pets']"
9117,37548,['Sci-Fi']
9118,11505,"['Sci-Fi', 'Mecha', 'Military']"
9119,34979,"['Comedy', 'Slice of Life']"
9120,3558,"['Drama', 'Hentai', 'Romance', 'Harem']"
9121,9389,"['Adventure', 'Comedy', 'Sci-Fi', 'Mecha', 'Space']"
9122,38285,"['Drama', 'Romance', 'Slice of Life', 'School']"
9123,33759,"['Action', 'Fantasy']"
9124,36104,['Drama']
9125,3393,['Hentai']
9126,3645,['Hentai']
9127,35818,"['Gourmet', 'Slice of Life']"
9128,27997,[]
9129,33391,"['Action', 'Sci-Fi']"
9130,5674,"['Hentai', 'Romance', 'Sports', 'School']"
9131,3669,"['Adventure', 'Fantasy', 'Strategy Game']"
9132,37896,['Fantasy']
9133,5051,"['Action', 'Mecha']"
9134,37152,"['Action', 'Adventure', 'Mystery', 'Romance', 'Historical', 'Martial Arts']"
9135,42737,"['Horror', 'Suspense']"
9136,6970,"['Adventure', 'Sci-Fi', 'Mecha']"
9137,32927,"['Action', 'Mecha']"
9138,36520,"['Comedy', 'Parody']"
9139,36427,['Action']
9140,832,"['Sci-Fi', 'Mecha']"
9141,36890,"['Comedy', 'Gag Humor', 'Parody']"
9142,38987,"['Drama', 'Love Polygon']"
9143,33669,"['Action', 'Fantasy', 'Slice of Life', 'School']"
9144,3178,"['Action', 'Adventure', 'Fantasy', 'Horror', 'Supernatural', 'Mythology']"
9145,20075,"['Comedy', 'Parody']"
9146,2721,"['Comedy', 'Hentai']"
9147,39620,"['Comedy', 'Gourmet', 'Slice of Life']"
9148,3306,"['Drama', 'Romance']"
9149,51162,"['Action', 'Adventure', 'Fantasy']"
9150,2384,"['Comedy', 'Ecchi', 'Supernatural']"
9151,3160,"['Girls Love', 'Hentai']"
9152,3922,"['Hentai', 'School']"
9153,28775,"['Fantasy', 'Sports']"
9154,39842,"['Fantasy', 'Hentai', 'Mythology']"
9155,49501,"['Comedy', 'Isekai', 'Reincarnation']"
9156,19447,['Fantasy']
9157,51008,"['Drama', 'Fantasy', 'Psychological']"
9158,3724,['Video Game']
9159,21471,"['Sci-Fi', 'Music']"
9160,4379,"['Hentai', 'Mythology']"
9161,41401,"['Adventure', 'Comedy']"
9162,36297,"['Sports', 'Music']"
9163,1102,"['Action', 'Sci-Fi', 'Historical', 'Military']"
9164,18155,"['Comedy', 'Workplace']"
9165,5873,['Action']
9166,3587,['Hentai']
9167,3762,"['Action', 'Sci-Fi', 'Mythology']"
9168,11869,"['Horror', 'Supernatural', 'Suspense', 'Psychological']"
9169,1560,"['Action', 'Ecchi', 'Sci-Fi', 'Martial Arts']"
9170,6184,"['Supernatural', 'Gore', 'Mythology']"
9171,19871,"['Action', 'Fantasy', 'Supernatural']"
9172,32349,['Comedy']
9173,1741,"['Comedy', 'Ecchi']"
9174,49592,"['Comedy', 'Fantasy', 'Slice of Life']"
9175,8214,"['Action', 'Historical']"
9176,35303,"['Supernatural', 'Historical']"
9177,37026,"['Comedy', 'Sci-Fi']"
9178,5049,"['Hentai', 'Mythology']"
9179,6629,"['Comedy', 'Slice of Life']"
9180,23901,"['Slice of Life', 'Pets']"
9181,8753,['Space']
9182,35302,"['Anthropomorphic', 'Historical', 'Parody', 'Samurai']"
9183,41182,"['Comedy', 'Idols (Female)']"
9184,9905,"['Sports', 'Team Sports']"
9185,40139,"['Drama', 'Slice of Life']"
9186,41211,['Hentai']
9187,3556,['Hentai']
9188,49410,"['Comedy', 'Slice of Life']"
9189,4058,"['Action', 'Adventure', 'Sci-Fi', 'Mecha']"
9190,3275,"['Action', 'Comedy', 'Sports']"
9191,2503,"['Adventure', 'Comedy']"
9192,2379,['Hentai']
9193,4391,"['Adventure', 'Military']"
9194,1287,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Space']"
9195,9972,"['Drama', 'Sci-Fi', 'Mecha', 'Military']"
9196,28071,"['Comedy', 'Ecchi']"
9197,10424,['Hentai']
9198,38981,"['Action', 'CGDCT', 'Parody']"
9199,40948,"['Action', 'Sci-Fi', 'Space']"
9200,30617,['Comedy']
9201,5629,"['Sci-Fi', 'Mecha', 'Space']"
9202,30947,"['Supernatural', 'Historical']"
9203,3361,"['Action', 'Sci-Fi', 'Mecha']"
9204,21591,"['Fantasy', 'Music']"
9205,3025,"['Action', 'Fantasy']"
9206,7475,"['Romance', 'School']"
9207,33876,"['Comedy', 'Adult Cast', 'Detective']"
9208,40568,"['Comedy', 'Slice of Life', 'Supernatural', 'Historical', 'Mythology']"
9209,2689,"['Adventure', 'Sci-Fi']"
9210,33881,"['Comedy', 'Adult Cast', 'Detective']"
9211,9244,"['Romance', 'Sports', 'School', 'Team Sports']"
9212,13255,['Adventure']
9213,4389,"['Adventure', 'Comedy']"
9214,2528,"['Adventure', 'Ecchi', 'Fantasy']"
9215,9768,"['Adventure', 'Comedy', 'Fantasy']"
9216,2821,['Hentai']
9217,2779,"['Drama', 'School']"
9218,3586,['Hentai']
9219,9944,['Crossdressing']
9220,9525,"['Drama', 'Historical', 'Medical']"
9221,50046,"['Avant Garde', 'Horror']"
9222,9177,"['Sports', 'Combat Sports']"
9223,9558,[]
9224,51534,"['Action', 'Drama', 'Supernatural', 'Historical']"
9225,41339,"['Drama', 'Slice of Life']"
9226,38744,"['Action', 'Adventure', 'Fantasy']"
9227,31426,"['Comedy', 'Slice of Life', 'School']"
9228,3534,"['Action', 'Hentai', 'Supernatural', 'Mythology']"
9229,39979,"['Comedy', 'Slice of Life', 'Workplace']"
9230,4820,['Hentai']
9231,32316,"['Comedy', 'Parody']"
9232,3863,['Comedy']
9233,5576,['Hentai']
9234,1702,"['Hentai', 'Horror', 'Supernatural', 'Mythology', 'Super Power']"
9235,675,"['Drama', 'Supernatural']"
9236,32886,['Sports']
9237,49580,['Hentai']
9238,1244,"['Action', 'Drama', 'Sci-Fi', 'Supernatural', 'Mecha']"
9239,31410,"['Comedy', 'Slice of Life', 'Parody', 'Strategy Game']"
9240,3758,['Adventure']
9241,4849,['Hentai']
9242,42593,['Comedy']
9243,35332,"['Comedy', 'Slice of Life', 'Workplace']"
9244,50208,['Hentai']
9245,41235,['Hentai']
9246,3968,"['Adventure', 'Fantasy']"
9247,39678,"['Comedy', 'Slice of Life', 'Supernatural', 'Historical', 'Mythology']"
9248,3063,['Hentai']
9249,5613,['Hentai']
9250,11689,"['Sports', 'Combat Sports']"
9251,8812,['Adventure']
9252,3583,['Hentai']
9253,23903,"['Comedy', 'Romance']"
9254,12657,['Fantasy']
9255,3793,['Hentai']
9256,2366,['Supernatural']
9257,9506,"['Comedy', 'Ecchi']"
9258,3531,['Hentai']
9259,725,"['Drama', 'Romance']"
9260,35115,"['Supernatural', 'Adult Cast', 'Psychological']"
9261,2081,['Comedy']
9262,31618,"['Slice of Life', 'School']"
9263,2529,"['Adventure', 'Comedy', 'Fantasy', 'Parody']"
9264,34324,['Action']
9265,34367,"['Comedy', 'Slice of Life', 'Racing']"
9266,7485,['Historical']
9267,32248,"['Action', 'Historical', 'Samurai', 'Super Power']"
9268,3527,['Hentai']
