,anime_id,score,scored_by,episodes,sfw,type_movie,type_ona,type_ova,type_special,type_tv,source_Non-Original,source_original,rating_g,rating_pg,rating_pg_13,rating_r,rating_r+,rating_rx,start_season_fall,start_season_spring,start_season_summer,start_season_winter
6097,44071,7,609,16.0,True,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6098,48450,6,2391,4.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6099,1892,7,460,25.0,True,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
6100,8792,6,5749,1.0,True,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
6101,1544,6,1635,3.0,True,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
6102,18455,6,2995,1.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
6103,33138,6,2802,1.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
6104,2883,6,2653,1.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6105,15313,6,5302,12.0,True,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
6106,3005,6,1931,1.0,True,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6107,48890,7,322,1.0,True,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
6108,2598,6,1126,54.0,True,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
6109,49733,7,413,2.0,True,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
6110,35072,6,6099,1.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
6111,756,5,17109,1.0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
6112,4342,6,2072,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
6113,32772,6,2178,89.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
6114,6246,6,1156,1.0,True,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
6115,37209,6,1182,20.0,True,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6116,41785,7,611,12.0,True,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
6117,38268,6,3801,13.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
6118,41332,6,8753,8.0,False,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
6119,3486,7,693,47.0,True,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
6120,38035,6,1655,2.0,False,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
6121,24453,6,2560,1.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6122,1380,6,4881,1.0,True,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
6123,32595,5,38623,13.0,True,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
6124,23363,6,2612,1.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6125,32383,6,2108,7.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6126,36784,6,3094,12.0,True,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
6127,37154,5,11656,12.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
6128,1898,6,1357,2.0,True,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
6129,28205,6,2738,1.0,True,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
6130,2267,6,3338,1.0,True,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
6131,1857,6,819,2.0,True,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
6132,2259,6,1070,51.0,True,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
6133,12223,6,978,1.0,True,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
6134,20987,6,1937,6.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
6135,32946,6,1876,1.0,True,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
6136,41842,7,612,2.0,True,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
6137,9310,6,2453,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6138,366,5,13585,7.0,True,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6139,2097,6,1342,2.0,True,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
6140,1189,6,2291,26.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
6141,425,6,2938,2.0,True,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
6142,10359,6,1150,52.0,True,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
6143,1202,6,6504,1.0,True,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
6144,32511,6,1082,2.0,True,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
6145,37433,6,1526,24.0,True,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
6146,2870,6,3120,1.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6147,32309,6,4586,4.0,True,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
6148,1704,6,2852,12.0,True,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
6149,40212,6,1771,1.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6150,7377,6,2117,1.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
6151,6368,6,2682,3.0,True,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
6152,1276,6,2555,7.0,True,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6153,33360,6,2113,1.0,True,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
6154,33024,6,2551,1.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
6155,20589,6,2223,1.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6156,1497,6,1723,1.0,True,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
6157,1838,5,12797,2.0,True,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
6158,29998,6,4094,1.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
6159,3248,6,958,5.0,True,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
6160,13639,6,3511,1.0,True,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
6161,43791,6,1432,1.0,False,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
6162,8635,6,1900,1.0,True,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
6163,4027,6,2217,4.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
6164,3752,6,935,1.0,True,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
6165,33934,6,4698,1.0,True,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
6166,25877,6,2104,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6167,40850,6,3165,16.0,True,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
6168,9968,6,2204,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6169,37262,6,2314,1.0,True,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
6170,42514,6,1708,24.0,True,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
6171,39582,6,7059,12.0,True,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
6172,21495,6,2943,2.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
6173,2999,6,923,1.0,True,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6174,7468,6,5074,6.0,True,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
6175,14875,6,4154,1.0,True,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6176,24855,5,12578,12.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
6177,33201,6,8420,1.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
6178,968,6,770,25.0,True,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
6179,838,6,9679,13.0,True,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
6180,2793,6,1491,1.0,True,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
6181,8017,6,1145,6.0,True,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
6182,11569,6,741,1.0,True,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
6183,13287,6,901,2.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6184,10936,6,1374,1.0,True,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
6185,8365,6,1525,1.0,True,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
6186,2973,6,2237,1.0,True,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6187,49915,6,897,12.0,True,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
6188,35592,6,3350,1.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
6189,4698,6,1962,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6190,9706,6,2120,1.0,True,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
6191,1676,6,1802,13.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
6192,31115,6,4211,2.0,True,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
6193,8705,6,1906,9.0,True,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
6194,26085,5,18238,12.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
6195,3403,6,3409,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6196,24457,6,746,5.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
6197,48684,7,562,50.0,True,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
6198,2871,6,4412,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
6199,31652,6,3405,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6200,33165,6,2595,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
6201,6148,6,2888,1.0,True,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
6202,40901,6,1592,2.0,True,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6203,10513,6,1547,13.0,True,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
6204,799,6,1898,13.0,True,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
6205,337,6,4518,24.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
6206,24745,6,1745,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6207,1918,6,2802,3.0,True,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
6208,12677,6,6785,6.0,True,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
6209,40961,5,17397,12.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
6210,42506,6,2511,12.0,True,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
6211,36137,6,3129,1.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6212,40806,7,628,10.0,True,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6213,943,6,2508,12.0,True,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
6214,43001,6,1574,13.0,True,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
6215,11911,6,941,51.0,True,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
6216,10792,6,2435,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
6217,3550,6,781,61.0,True,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
6218,33393,6,2024,1.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6219,11595,6,2023,526.0,True,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
6220,3999,6,1914,4.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
6221,1325,6,1721,25.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
6222,31593,6,2489,3.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
6223,2717,6,980,24.0,True,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
6224,38038,6,2118,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6225,818,6,5169,12.0,True,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
6226,8241,5,14314,13.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
6227,35781,6,3623,1.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6228,38163,5,11316,6.0,True,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6229,36995,6,843,1.0,True,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
6230,27741,6,1998,13.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
6231,1660,6,1391,24.0,True,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
6232,3071,6,1179,1.0,True,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
6233,42176,7,569,10.0,True,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
6234,3622,6,2099,4.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6235,24851,6,1888,1.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6236,1280,6,4162,5.0,True,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
6237,2325,6,2867,3.0,False,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
6238,2071,6,3048,1.0,True,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
6239,5369,6,4022,1.0,True,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
6240,40167,6,1384,31.0,True,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
6241,38006,6,1383,12.0,True,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
6242,346,6,5267,13.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
6243,7619,6,1052,114.0,True,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
6244,10845,6,5655,8.0,True,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
6245,12961,6,2500,3.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6246,3227,6,1071,1.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
6247,7266,6,2919,1.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6248,49627,6,1048,2.0,True,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
6249,31793,5,11379,12.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
6250,581,6,4426,2.0,True,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6251,1672,6,1246,48.0,True,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
6252,7083,6,2679,6.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
6253,49869,6,2407,1.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
6254,24713,6,4175,1.0,True,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
6255,2624,7,518,26.0,True,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
6256,8339,6,6121,1.0,False,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
6257,2332,6,6116,1.0,True,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6258,34734,6,1797,1.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
6259,3836,6,1056,52.0,True,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
6260,6385,6,5893,1.0,True,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
6261,40783,5,13559,12.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
6262,17397,5,18621,12.0,True,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
6263,9328,6,3006,1.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6264,50192,6,2259,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6265,34723,6,7953,1.0,True,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
6266,32993,6,2197,1.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6267,40880,7,433,51.0,True,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
6268,39987,6,1301,1.0,True,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6269,1185,6,2073,6.0,True,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
6270,7308,6,653,1.0,True,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6271,2757,7,595,39.0,True,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
6272,1070,6,1918,25.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
6273,31143,5,14058,13.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
6274,15819,7,541,2.0,True,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6275,30100,6,6630,1.0,True,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
6276,1403,6,2283,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
6277,38742,6,857,12.0,True,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
6278,38798,6,2658,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
6279,14663,6,6108,1.0,True,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
6280,6909,6,872,1.0,True,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
6281,913,6,1455,25.0,True,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
6282,35206,6,895,1.0,True,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
6283,33697,6,2536,1.0,True,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6284,37992,5,17509,12.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
6285,6705,6,2793,6.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
6286,12343,6,1385,5.0,True,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
6287,3602,6,1532,1.0,True,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
6288,24357,6,2584,1.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6289,3840,6,5248,12.0,True,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
6290,624,6,8552,12.0,True,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
6291,3734,6,712,3.0,True,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6292,31109,5,38398,12.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
6293,34903,6,2627,6.0,True,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
6294,11763,5,16761,12.0,True,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
6295,33993,6,4309,1.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6296,35346,6,2080,13.0,True,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
6297,49550,6,5428,1.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
6298,15133,5,21448,3.0,True,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
6299,30137,5,17694,1.0,True,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
6300,31518,6,1874,1.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6301,718,6,2616,16.0,True,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
6302,48880,6,1687,1.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6303,2694,7,499,25.0,True,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
6304,36109,6,3304,1.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6305,426,6,5967,4.0,True,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
6306,4075,6,949,1.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
6307,6890,6,1117,5.0,True,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
6308,2911,6,1866,6.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
6309,7591,6,1813,1.0,True,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
6310,2766,6,1327,52.0,True,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
6311,48698,6,2416,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6312,12699,6,1634,5.0,True,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
6313,34383,5,65619,12.0,True,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
6314,920,6,2340,1.0,True,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
6315,33462,5,9291,12.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
6316,3058,6,2548,3.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6317,5688,6,917,65.0,True,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
6318,18653,6,2936,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6319,6463,6,604,1.0,True,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
6320,69,6,2935,25.0,True,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
6321,32947,5,19840,11.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
6322,6986,6,2789,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6323,12373,6,2268,1.0,False,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
6324,33985,5,40153,12.0,True,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
6325,22119,6,2920,3.0,False,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
6326,3962,6,5480,13.0,True,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
6327,2060,6,2261,1.0,True,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6328,38918,7,477,26.0,True,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6329,46604,5,11094,12.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
6330,17573,6,1607,1.0,True,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
6331,2715,6,909,1.0,True,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
6332,2617,6,2454,2.0,True,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
6333,14045,5,13896,13.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
6334,2090,6,1123,6.0,True,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
6335,2255,6,1122,38.0,True,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
6336,32359,6,1655,1.0,True,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
6337,841,5,9090,16.0,True,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
6338,12921,6,2194,2.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6339,15781,6,1734,1.0,True,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6340,3394,6,1651,1.0,True,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6341,21027,6,1118,1.0,True,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
6342,18039,5,14531,1.0,True,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
6343,31740,6,3738,3.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6344,5743,6,1831,3.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6345,27907,6,1831,3.0,True,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
6346,35204,6,1646,24.0,True,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
6347,28207,6,2345,12.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
6348,4714,6,2975,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
6349,24273,6,2974,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
6350,38419,6,1322,1.0,True,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
6351,3964,6,1246,1.0,True,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
6352,4361,6,1954,6.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6353,34535,6,1209,9.0,True,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
6354,6069,6,1454,25.0,True,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
6355,36051,6,2325,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6356,3418,7,529,50.0,True,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
6357,599,6,1848,4.0,True,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
6358,4209,6,2105,12.0,True,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
6359,31631,6,3378,75.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
6360,31387,6,1564,1.0,True,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
6361,33741,6,1841,1.0,True,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
6362,2010,6,1786,1.0,True,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6363,51371,6,2085,12.0,True,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
6364,33795,6,6172,12.0,True,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
6365,48956,7,434,128.0,True,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
6366,14333,6,1601,37.0,True,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
6367,24317,6,1832,2.0,False,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
6368,35334,6,1776,25.0,True,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
6369,49396,6,1252,1.0,True,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
